cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
119.95,113,35,2,VIP,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,0.5,791050,Зима
1190.97,774,20,6,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,4.199999999999999,602931,Весна
1191.52,825,40,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,24.5,97218,Осень
1192.73,897,22,1,B2C,Юридическое лицо,Электроника,Аксессуары,Центральный,Москва,Дальневосточный,Владивосток,Розничный,0.03,256939,Весна
1193.87,664,18,5,B2B,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,45.0,519093,Осень
1194.46,650,52,9,B2C,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Центральный,Москва,Розничный,3.6,24424,Зима
1195.29,619,46,1,B2C,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,0.18,192884,Зима
1195.31,768,38,4,VIP,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Южный,Сочи,Розничный,2.4,506699,Зима
1195.98,711,36,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,45.0,35493,Зима
1196.66,819,35,1,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Центральный,Москва,Розничный,0.33,757697,Осень
1196.79,682,65,4,B2B,Юридическое лицо,Одежда,Женская,Центральный,Москва,Южный,Краснодар,Розничный,1.32,592354,Зима
1197.21,712,20,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Краснодар,Розничный,87.5,591181,Осень
1197.47,703,45,7,B2B,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,2.1,635030,Весна
1197.58,784,72,7,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Центральный,Нижний Новгород,Розничный,15.4,158080,Лето
1198.03,760,64,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,9.8,286794,Осень
1198.78,880,60,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Москва,Розничный,72.0,9966,Осень
1198.86,712,30,3,B2C,Юридическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,1.8,814773,Лето
1199.34,928,39,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Сибирский,Новосибирск,Розничный,210.4,350477,Зима
12.04,9,69,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,184.1,272488,Зима
12.5,9,37,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,210.0,615059,Лето
12.51,14,36,5,B2C,Юридическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,1.25,371569,Осень
12.7,18,7,10,VIP,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Приволжский,Казань,Розничный,600.0,590173,Лето
120.18,93,50,1,B2B,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Центральный,Москва,Розничный,0.7,26975,Лето
1200.56,816,2,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,8.82,253291,Весна
1201.75,766,10,8,B2B,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,2.0,979556,Зима
1201.77,952,46,10,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Москва,Розничный,0.13,715597,Лето
1201.8,765,4,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Южный,Краснодар,Розничный,2.0,242947,Весна
1202.43,653,72,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Москва,Розничный,105.0,687800,Лето
1202.73,759,38,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,3.05,203153,Весна
1203.0,809,62,9,VIP,Юридическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Оптовый,0.27,9574,Зима
1203.01,992,39,2,VIP,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Сочи,Оптовый,140.0,30327,Осень
1203.36,694,35,1,B2C,Юридическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,0.17,907251,Лето
1204.02,966,11,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Южный,Краснодар,Розничный,140.0,663213,Лето
1204.3,717,22,2,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Сочи,Оптовый,4.4,900839,Весна
1206.42,751,34,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Розничный,420.0,548896,Зима
1206.57,698,29,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,350.0,948981,Зима
1207.57,717,16,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,630.0,284631,Лето
1207.99,796,61,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Краснодар,Розничный,21.0,725790,Лето
1209.16,694,34,1,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,0.4,696333,Лето
121.1,123,40,5,B2B,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,131.5,836394,Лето
121.14,185,44,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Сочи,Оптовый,240.0,753467,Весна
121.31,84,52,1,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Центральный,Нижний Новгород,Розничный,0.33,647790,Лето
121.36,85,16,5,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Розничный,87.5,897066,Лето
121.54,71,39,5,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Краснодар,Розничный,1.25,390823,Весна
121.73,75,54,1,B2B,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Сочи,Розничный,0.4,711729,Лето
1210.01,733,12,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,438.0,929509,Зима
1210.57,983,59,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,0.8500000000000001,704841,Зима
1211.28,711,61,2,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Южный,Сочи,Розничный,20.0,695975,Зима
1212.18,772,45,2,B2B,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,52.6,831580,Зима
1212.7,864,22,1,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,0.03,8947,Лето
1212.8,882,2,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,31.5,547403,Весна
1213.65,809,3,9,B2B,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Калининград,Розничный,0.117,989162,Осень
1214.09,879,29,6,B2C,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Краснодар,Розничный,0.078,511538,Лето
1215.43,875,71,7,VIP,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,122.5,237112,Весна
1215.64,783,54,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Приволжский,Казань,Розничный,210.0,327050,Зима
1215.85,707,47,6,VIP,Юридическое лицо,Одежда,Мужская,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,1.8,217059,Зима
1216.68,853,20,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Южный,Краснодар,Розничный,0.68,176777,Осень
1216.76,947,55,10,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,7.0,443438,Лето
1216.91,700,6,2,VIP,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Южный,Краснодар,Розничный,140.0,245142,Лето
1217.64,612,35,7,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Сибирский,Новосибирск,Розничный,2.8,173394,Осень
1218.21,751,69,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,122.5,814798,Лето
1218.63,646,29,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,72.0,588140,Весна
1219.52,889,35,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Москва,Розничный,35.0,923940,Лето
1219.65,727,7,6,B2B,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Краснодар,Розничный,0.078,659277,Осень
122.35,151,11,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Приволжский,Казань,Розничный,1.19,95318,Лето
122.61,146,66,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Южный,Сочи,Розничный,26.3,524743,Весна
122.8,127,56,10,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,22.0,477983,Зима
1221.13,671,66,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Приволжский,Казань,Розничный,184.1,485738,Весна
1221.4,895,29,9,B2B,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Южный,Краснодар,Оптовый,236.7,144858,Зима
1221.47,796,54,6,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,1.5,708788,Весна
1221.85,649,25,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,1.02,33555,Осень
1221.93,963,19,4,B2B,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,2.0,327404,Осень
1223.19,730,24,10,VIP,Физическое лицо,Одежда,Женская,Южный,Сочи,Дальневосточный,Владивосток,Розничный,6.0,801604,Лето
1224.61,741,33,6,B2C,Юридическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Приволжский,Казань,Розничный,157.8,852648,Осень
1226.01,916,66,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Уральский,Екатеринбург,Розничный,4.5,614159,Осень
1226.05,956,69,1,B2B,Юридическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Калининград,Розничный,0.6,250033,Осень
1226.14,726,53,4,VIP,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Центральный,Москва,Розничный,0.12,57145,Лето
1226.98,786,2,7,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Центральный,Москва,Розничный,2.1,11138,Весна
1227.43,917,50,6,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,420.0,327244,Лето
1227.44,676,48,5,B2C,Юридическое лицо,Одежда,Женская,Южный,Сочи,Сибирский,Новосибирск,Розничный,3.0,27971,Осень
1229.74,989,26,2,B2B,Физическое лицо,Одежда,Женская,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,0.6,965554,Весна
123.36,222,48,7,B2C,Юридическое лицо,Одежда,Женская,Центральный,Москва,Уральский,Екатеринбург,Розничный,2.1,90050,Зима
123.39,89,61,8,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,560.0,344194,Весна
123.55,79,26,3,B2B,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Центральный,Москва,Розничный,1.2,585057,Весна
1230.01,666,17,8,B2B,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,2.4,418476,Осень
1230.27,645,48,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,0.8500000000000001,379639,Зима
1231.24,726,33,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,540.0,104287,Зима
1231.5,984,68,5,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Сочи,Розничный,1.25,410342,Лето
1231.52,756,55,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,210.0,122001,Весна
1233.81,876,45,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,9.8,780248,Лето
1233.82,647,56,2,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Приволжский,Казань,Оптовый,1.2,384867,Весна
1234.02,792,19,9,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Южный,Краснодар,Розничный,2.97,968458,Лето
1234.16,674,20,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,31.5,974039,Лето
1234.67,702,58,2,VIP,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,140.0,486906,Зима
1235.52,898,19,6,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,105.0,637044,Весна
1236.02,767,50,1,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Южный,Сочи,Розничный,0.7,912778,Зима
1238.36,864,37,8,B2B,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Уральский,Екатеринбург,Розничный,40.0,144900,Осень
124.03,160,14,3,B2B,Юридическое лицо,Одежда,Женская,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,0.99,711747,Весна
124.15,155,27,2,B2B,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,20.0,491938,Лето
124.35,87,18,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,240.0,423770,Зима
124.59,136,29,7,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Приволжский,Казань,Розничный,24.5,967785,Осень
1240.05,758,2,7,B2B,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Приволжский,Казань,Розничный,70.0,151454,Весна
1240.86,931,48,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Приволжский,Казань,Оптовый,52.5,813138,Лето
1241.06,813,10,7,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Сочи,Оптовый,2.8,563699,Лето
1241.55,849,51,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Приволжский,Казань,Розничный,175.0,85717,Осень
1242.04,634,55,2,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Сочи,Оптовый,140.0,535936,Лето
1242.58,898,19,8,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,4.8,415606,Лето
1242.72,834,61,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,0.98,342865,Зима
1242.91,642,3,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Южный,Сочи,Розничный,540.0,718813,Весна
1243.1,733,34,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,180.0,510144,Лето
1243.29,680,72,6,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,3.0,603280,Зима
1244.94,790,41,8,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Приволжский,Казань,Розничный,17.6,580124,Весна
1247.16,868,40,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Москва,Розничный,24.4,670863,Весна
1248.14,803,35,8,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Краснодар,Оптовый,4.8,569603,Осень
1249.39,673,30,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Южный,Сочи,Розничный,52.6,90324,Осень
1249.63,792,5,5,B2C,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,3.0,693213,Зима
1249.76,743,14,6,VIP,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,5.88,814753,Зима
125.01,166,7,7,VIP,Юридическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,4.2,234727,Весна
125.03,137,42,5,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,3.5,370426,Лето
125.44,149,53,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Центральный,Москва,Розничный,26.3,721950,Осень
125.5,120,44,5,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Москва,Оптовый,3.0,897871,Осень
1251.15,696,14,4,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Сибирский,Новосибирск,Розничный,1.2,834858,Лето
1251.5,687,67,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,1.96,50413,Весна
1252.59,742,17,4,B2C,Юридическое лицо,Одежда,Женская,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,1.32,260210,Весна
1253.47,631,34,3,B2B,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,6.600000000000001,369281,Осень
1254.53,757,3,3,VIP,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Розничный,0.09,5943,Лето
1255.33,932,45,10,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Приволжский,Казань,Оптовый,1.8,705446,Лето
1256.34,813,41,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Розничный,157.5,540692,Зима
1257.55,934,62,8,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,0.24,648296,Весна
1257.88,941,46,9,B2C,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,3.6,267914,Осень
1258.42,866,36,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Оптовый,36.0,3038,Осень
1259.27,934,31,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,2.94,300843,Лето
1259.43,944,3,1,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,0.5,21471,Лето
1259.75,843,58,8,VIP,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Центральный,Москва,Розничный,1.44,369513,Лето
126.0,80,20,2,VIP,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,1.2,250155,Лето
126.19,81,11,6,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,420.0,636236,Весна
126.35,130,29,6,VIP,Физическое лицо,Одежда,Мужская,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,3.0,843454,Лето
126.54,102,69,8,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Калининград,Розничный,80.0,517813,Зима
126.55,160,70,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,219.0,541772,Весна
126.62,67,53,2,B2B,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Центральный,Москва,Розничный,52.6,32894,Лето
126.7,94,17,4,VIP,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Южный,Сочи,Розничный,105.2,170711,Осень
126.93,139,15,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,3.5,355164,Осень
1260.55,951,23,9,B2B,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Центральный,Москва,Розничный,1.53,301964,Осень
1260.68,860,3,9,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Розничный,19.8,526057,Весна
1260.71,765,31,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,70.0,801193,Зима
1260.77,640,27,6,B2B,Юридическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Центральный,Москва,Розничный,30.0,601195,Весна
1263.22,861,48,7,B2B,Юридическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Краснодар,Розничный,6.859999999999999,961300,Весна
1263.23,720,23,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,70.0,545703,Осень
1263.42,893,43,4,B2B,Физическое лицо,Одежда,Женская,Приволжский,Казань,Южный,Сочи,Розничный,2.4,612635,Зима
1265.1,733,14,4,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Северо-Западный,Калининград,Розничный,280.0,622010,Лето
1265.69,889,56,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,27.45,865343,Весна
1267.04,928,6,7,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Центральный,Москва,Оптовый,1.75,18864,Весна
1267.48,773,41,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,630.0,190452,Весна
1268.26,779,10,5,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,11.0,92498,Осень
1268.51,965,12,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,240.0,489324,Осень
127.2,99,67,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,24.4,533302,Лето
127.34,202,17,10,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Сибирский,Новосибирск,Розничный,100.0,838963,Весна
127.39,88,67,8,B2B,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,210.4,218319,Весна
127.62,76,43,4,B2C,Юридическое лицо,Одежда,Женская,Приволжский,Казань,Уральский,Екатеринбург,Розничный,2.4,248806,Весна
1271.11,767,54,10,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Южный,Краснодар,Розничный,22.0,764836,Зима
1271.19,663,72,4,B2C,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,1.32,895867,Осень
1271.66,791,11,6,B2C,Юридическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Северо-Западный,Калининград,Розничный,438.0,99711,Зима
1271.68,824,64,8,VIP,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,210.4,825323,Зима
1271.93,861,38,5,B2B,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Центральный,Москва,Розничный,131.5,401298,Весна
1272.05,714,50,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Южный,Сочи,Розничный,480.0,904065,Осень
1272.75,841,27,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Центральный,Москва,Оптовый,1.36,704967,Зима
1273.92,897,11,7,VIP,Физическое лицо,Одежда,Женская,Южный,Сочи,Южный,Краснодар,Розничный,2.31,106883,Осень
1274.01,763,45,10,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Краснодар,Розничный,5.0,309715,Зима
1275.53,670,16,6,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Северо-Западный,Калининград,Розничный,1.8,607223,Лето
1276.02,984,45,2,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,0.026,39129,Зима
1277.63,721,21,7,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,2.8,153961,Весна
1278.15,889,31,8,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Приволжский,Казань,Розничный,2.4,310490,Весна
1279.29,720,3,4,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,1.2,677029,Зима
128.0,235,10,6,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Южный,Сочи,Розничный,13.2,683183,Весна
128.11,76,42,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,105.0,536728,Осень
128.2,92,32,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,14.0,700309,Лето
128.48,108,3,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Сочи,Розничный,15.25,631877,Лето
1281.18,983,16,2,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Уральский,Екатеринбург,Розничный,0.66,406535,Осень
1282.67,675,65,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Краснодар,Розничный,240.0,10708,Лето
1285.32,982,37,6,B2B,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Северо-Западный,Калининград,Розничный,438.0,597124,Зима
1286.3,668,55,6,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Краснодар,Розничный,0.18,3329,Осень
1286.45,748,53,1,VIP,Юридическое лицо,Одежда,Женская,Южный,Сочи,Южный,Краснодар,Розничный,0.3,742122,Весна
1287.06,718,53,7,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Приволжский,Казань,Оптовый,63.0,480240,Весна
1289.11,832,50,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Оптовый,18.0,927376,Зима
1289.33,816,66,3,B2C,Юридическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Южный,Сочи,Оптовый,78.9,412054,Зима
1289.76,905,45,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,131.5,440954,Осень
