cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
1677.55,879,6,10,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-03-19 07:24:00,2023-03-19 13:24:00,22.0,Весна,Весна
1679.6,892,40,6,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-03-30 03:06:00,2023-03-31 19:06:00,13.2,Весна,Весна
168.11,96,24,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Новосибирск,Москва,Розничный,2023-11-30 19:48:00,2023-12-01 19:48:00,131.5,Осень,Зима
168.2,268,54,4,VIP,Физическое лицо,Спорттовары,Тренажеры,Сочи,Москва,Розничный,2023-04-12 15:31:00,2023-04-14 21:31:00,105.2,Весна,Весна
168.26,162,46,2,B2C,Юридическое лицо,Спорттовары,Тренажеры,Москва,Краснодар,Розничный,2023-12-13 23:19:00,2023-12-15 21:19:00,52.6,Зима,Зима
168.46,238,63,1,B2C,Юридическое лицо,Спорттовары,Тренажеры,Москва,Калининград,Розничный,2023-12-11 21:20:00,2023-12-14 12:20:00,26.3,Зима,Зима
168.79,125,16,6,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Москва,Казань,Розничный,2023-10-31 08:01:00,2023-11-01 00:01:00,420.0,Осень,Осень
168.82,114,29,7,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Владивосток,Розничный,2023-05-19 11:40:00,2023-05-20 16:40:00,63.0,Весна,Весна
1680.81,907,50,7,B2C,Юридическое лицо,Одежда,Мужская,Санкт-Петербург,Краснодар,Розничный,2023-08-25 00:36:00,2023-08-27 02:36:00,2.1,Лето,Лето
1683.84,857,8,3,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Москва,Розничный,2023-04-21 11:23:00,2023-04-21 19:23:00,6.6000000000000005,Весна,Весна
1684.96,915,3,9,B2C,Физическое лицо,Одежда,Унисекс,Казань,Москва,Оптовый,2023-11-30 05:20:00,2023-11-30 08:20:00,3.6,Осень,Осень
169.01,171,54,9,B2C,Юридическое лицо,Электроника,Аксессуары,Нижний Новгород,Екатеринбург,Розничный,2023-11-12 00:29:00,2023-11-14 06:29:00,0.1169999999999999,Осень,Осень
169.01,279,11,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Калининград,Оптовый,2023-02-05 20:28:00,2023-02-06 07:28:00,1.36,Зима,Зима
169.14,100,41,7,B2B,Физическое лицо,Одежда,Женская,Москва,Новосибирск,Розничный,2023-06-15 06:47:00,2023-06-16 23:47:00,2.1,Лето,Лето
169.46,214,26,1,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Нижний Новгород,Розничный,2023-04-13 10:08:00,2023-04-14 12:08:00,0.18,Весна,Весна
169.53,109,25,7,B2B,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Санкт-Петербург,Розничный,2023-08-04 14:23:00,2023-08-05 15:23:00,1.1900000000000002,Лето,Лето
169.59,103,62,4,B2C,Физическое лицо,Одежда,Унисекс,Казань,Сочи,Оптовый,2023-09-16 09:36:00,2023-09-18 23:36:00,1.6,Осень,Осень
169.83,173,16,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Екатеринбург,Розничный,2023-02-06 02:59:00,2023-02-06 18:59:00,54.0,Зима,Зима
169.88,211,43,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-07-27 20:32:00,2023-07-29 15:32:00,157.5,Лето,Лето
169.89,88,71,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Казань,Розничный,2023-12-24 01:34:00,2023-12-27 00:34:00,365.0,Зима,Зима
169.9,86,19,6,VIP,Физическое лицо,Спорттовары,Тренажеры,Москва,Сочи,Розничный,2023-10-05 23:56:00,2023-10-06 18:56:00,157.8,Осень,Осень
169.94,168,29,10,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Казань,Оптовый,2023-07-23 10:04:00,2023-07-24 15:04:00,22.0,Лето,Лето
1692.24,877,55,1,B2C,Физическое лицо,Одежда,Унисекс,Казань,Новосибирск,Розничный,2023-11-25 15:13:00,2023-11-27 22:13:00,0.6,Осень,Осень
1695.3,961,39,10,B2C,Физическое лицо,Одежда,Женская,Казань,Владивосток,Оптовый,2023-03-08 15:01:00,2023-03-10 06:01:00,6.0,Весна,Весна
17.15,18,36,7,B2B,Физическое лицо,Одежда,Унисекс,Казань,Краснодар,Оптовый,2023-09-20 07:57:00,2023-09-21 19:57:00,4.2,Осень,Осень
17.16,14,47,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Калининград,Розничный,2023-12-25 02:06:00,2023-12-27 01:06:00,350.0,Зима,Зима
17.68,28,17,10,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Санкт-Петербург,Оптовый,2023-07-24 18:08:00,2023-07-25 11:08:00,263.0,Лето,Лето
170.68,319,40,10,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Калининград,Розничный,2023-08-16 07:20:00,2023-08-17 23:20:00,6.0,Лето,Лето
1701.27,950,33,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Оптовый,2023-10-29 15:13:00,2023-10-31 00:13:00,7.0,Осень,Осень
1701.43,876,20,4,B2C,Юридическое лицо,Одежда,Женская,Сочи,Нижний Новгород,Розничный,2023-08-26 11:10:00,2023-08-27 07:10:00,2.4,Лето,Лето
1701.56,998,26,9,B2C,Физическое лицо,Одежда,Женская,Москва,Казань,Розничный,2023-10-12 19:36:00,2023-10-13 21:36:00,2.7,Осень,Осень
1702.69,960,29,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Нижний Новгород,Розничный,2023-01-17 18:04:00,2023-01-18 23:04:00,157.5,Зима,Зима
1702.9,966,68,4,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Казань,Розничный,2023-11-12 18:08:00,2023-11-15 14:08:00,1.6,Осень,Осень
1703.7,921,37,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Екатеринбург,Оптовый,2023-02-23 17:51:00,2023-02-25 06:51:00,140.0,Зима,Зима
1708.54,868,67,4,B2C,Юридическое лицо,Одежда,Женская,Санкт-Петербург,Екатеринбург,Розничный,2023-04-28 03:30:00,2023-04-30 22:30:00,1.32,Весна,Весна
171.09,215,43,7,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-10-03 09:34:00,2023-10-05 04:34:00,35.0,Осень,Осень
171.19,158,44,5,B2C,Физическое лицо,Одежда,Мужская,Сочи,Краснодар,Розничный,2023-06-18 14:04:00,2023-06-20 10:04:00,3.5,Лето,Лето
171.19,139,38,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Краснодар,Розничный,2023-04-10 06:29:00,2023-04-11 20:29:00,0.68,Весна,Весна
171.85,202,53,1,B2C,Физическое лицо,Одежда,Женская,Москва,Казань,Розничный,2023-01-18 21:15:00,2023-01-21 02:15:00,0.3,Зима,Зима
1715.05,880,68,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Екатеринбург,Розничный,2023-05-24 11:52:00,2023-05-27 07:52:00,52.5,Весна,Весна
1715.39,987,36,6,VIP,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Владивосток,Розничный,2023-12-06 01:38:00,2023-12-07 13:38:00,157.8,Зима,Зима
1717.41,918,4,1,VIP,Юридическое лицо,Одежда,Унисекс,Москва,Екатеринбург,Розничный,2023-07-05 11:11:00,2023-07-05 15:11:00,0.6,Лето,Лето
1719.99,948,52,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Санкт-Петербург,Оптовый,2023-11-08 06:01:00,2023-11-10 10:01:00,60.0,Осень,Осень
172.05,105,45,8,B2B,Физическое лицо,Одежда,Унисекс,Казань,Сочи,Оптовый,2023-01-26 16:38:00,2023-01-28 13:38:00,4.8,Зима,Зима
172.22,107,24,8,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Калининград,Розничный,2023-08-16 16:53:00,2023-08-17 16:53:00,0.104,Лето,Лето
172.26,118,29,7,B2B,Физическое лицо,Одежда,Мужская,Казань,Калининград,Розничный,2023-11-05 07:15:00,2023-11-06 12:15:00,2.1,Осень,Осень
172.42,163,66,7,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Сочи,Розничный,2023-07-04 15:31:00,2023-07-07 09:31:00,1.75,Лето,Лето
172.9,206,10,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Краснодар,Розничный,2023-02-01 00:11:00,2023-02-01 10:11:00,21.35,Зима,Зима
172.96,195,26,9,B2C,Физическое лицо,Одежда,Унисекс,Москва,Калининград,Розничный,2023-03-12 18:44:00,2023-03-13 20:44:00,3.6,Весна,Весна
1721.98,871,9,10,B2B,Физическое лицо,Электроника,Мобильные устройства,Москва,Казань,Розничный,2023-12-19 20:21:00,2023-12-20 05:21:00,1.7000000000000002,Зима,Зима
1722.93,914,58,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Казань,Розничный,2023-12-26 07:01:00,2023-12-28 17:01:00,52.5,Зима,Зима
1723.87,975,16,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Розничный,2023-03-08 13:38:00,2023-03-09 05:38:00,4.9,Весна,Весна
1726.08,1000,34,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Нижний Новгород,Розничный,2023-06-13 09:55:00,2023-06-14 19:55:00,52.5,Лето,Лето
1727.59,879,13,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Екатеринбург,Розничный,2023-01-13 18:05:00,2023-01-14 07:05:00,78.9,Зима,Зима
1727.76,952,40,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Санкт-Петербург,Розничный,2023-05-07 16:07:00,2023-05-09 08:07:00,0.17,Весна,Весна
1729.3,931,53,7,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Казань,Розничный,2023-04-16 02:06:00,2023-04-18 07:06:00,490.0,Весна,Весна
173.06,275,39,1,B2C,Физическое лицо,Одежда,Женская,Сочи,Москва,Розничный,2023-07-30 14:32:00,2023-08-01 05:32:00,0.3,Лето,Лето
173.19,106,4,6,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Калининград,Розничный,2023-03-18 23:43:00,2023-03-19 03:43:00,1.5,Весна,Весна
173.19,188,37,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Казань,Розничный,2023-12-20 00:34:00,2023-12-21 13:34:00,36.0,Зима,Зима
173.22,147,17,5,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Санкт-Петербург,Розничный,2023-02-20 02:54:00,2023-02-20 19:54:00,25.0,Зима,Зима
173.32,117,10,2,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Владивосток,Розничный,2023-11-28 20:08:00,2023-11-29 06:08:00,0.5,Осень,Осень
173.37,121,36,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Владивосток,Розничный,2023-09-10 22:34:00,2023-09-12 10:34:00,26.3,Осень,Осень
173.42,342,39,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Санкт-Петербург,Розничный,2023-06-08 22:28:00,2023-06-10 13:28:00,1.36,Лето,Лето
173.75,329,64,4,B2C,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Сочи,Розничный,2023-02-06 08:25:00,2023-02-09 00:25:00,105.2,Зима,Зима
1733.26,916,54,7,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Екатеринбург,Розничный,2023-07-19 10:34:00,2023-07-21 16:34:00,4.2,Лето,Лето
1734.13,961,13,3,B2C,Юридическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-06-08 03:01:00,2023-06-08 16:01:00,6.6000000000000005,Лето,Лето
1737.26,996,8,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-10-16 04:53:00,2023-10-16 12:53:00,18.0,Осень,Осень
1738.01,904,16,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Сочи,Оптовый,2023-05-31 18:09:00,2023-06-01 10:09:00,73.0,Весна,Лето
1738.28,968,49,8,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Калининград,Розничный,2023-06-14 18:13:00,2023-06-16 19:13:00,17.6,Лето,Лето
174.53,256,16,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Москва,Розничный,2023-01-27 17:36:00,2023-01-28 09:36:00,420.0,Зима,Зима
174.7,93,18,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Москва,Новосибирск,Розничный,2023-12-20 18:28:00,2023-12-21 12:28:00,0.98,Зима,Зима
1742.81,889,48,3,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Краснодар,Розничный,2023-02-26 20:13:00,2023-02-28 20:13:00,6.6000000000000005,Зима,Зима
1743.49,936,28,3,VIP,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Нижний Новгород,Розничный,2023-11-16 19:27:00,2023-11-17 23:27:00,0.039,Осень,Осень
1745.83,935,15,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Нижний Новгород,Розничный,2023-01-21 17:41:00,2023-01-22 08:41:00,420.0,Зима,Зима
1746.07,940,61,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Екатеринбург,Розничный,2023-09-04 08:26:00,2023-09-06 21:26:00,17.5,Осень,Осень
1746.87,942,71,5,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Казань,Нижний Новгород,Оптовый,2023-06-10 05:55:00,2023-06-13 04:55:00,350.0,Лето,Лето
175.06,183,2,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Нижний Новгород,Розничный,2023-08-09 17:33:00,2023-08-09 19:33:00,10.5,Лето,Лето
175.1,135,20,6,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Екатеринбург,Розничный,2023-01-19 05:29:00,2023-01-20 01:29:00,0.18,Зима,Зима
175.33,281,11,5,B2B,Физическое лицо,Спорттовары,Тренажеры,Москва,Москва,Розничный,2023-07-31 17:57:00,2023-08-01 04:57:00,131.5,Лето,Лето
175.83,116,58,3,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Нижний Новгород,Розничный,2023-01-11 06:00:00,2023-01-13 16:00:00,15.0,Зима,Зима
1750.07,974,13,2,B2C,Физическое лицо,Одежда,Женская,Казань,Калининград,Оптовый,2023-07-08 22:04:00,2023-07-09 11:04:00,0.66,Лето,Лето
1755.19,949,5,4,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Сочи,Санкт-Петербург,Розничный,2023-10-28 12:54:00,2023-10-28 17:54:00,280.0,Осень,Осень
1755.19,921,10,2,B2B,Юридическое лицо,Электроника,Компьютеры,Нижний Новгород,Владивосток,Розничный,2023-03-24 07:15:00,2023-03-24 17:15:00,4.4,Весна,Весна
1756.46,905,10,10,B2B,Физическое лицо,Одежда,Женская,Сочи,Краснодар,Розничный,2023-01-20 16:17:00,2023-01-21 02:17:00,3.0,Зима,Зима
1759.51,928,52,7,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Новосибирск,Розничный,2023-12-07 08:30:00,2023-12-09 12:30:00,1.75,Зима,Зима
176.71,157,1,10,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Калининград,Розничный,2023-03-11 19:04:00,2023-03-11 20:04:00,100.0,Весна,Весна
1760.56,901,56,8,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Калининград,Розничный,2023-04-02 16:26:00,2023-04-05 00:26:00,2.4,Весна,Весна
1764.18,936,34,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Новосибирск,Розничный,2023-11-21 15:09:00,2023-11-23 01:09:00,420.0,Осень,Осень
1769.02,970,48,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Санкт-Петербург,Оптовый,2023-12-05 06:49:00,2023-12-07 06:49:00,157.8,Зима,Зима
177.02,107,16,6,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Нижний Новгород,Розничный,2023-04-17 12:22:00,2023-04-18 04:22:00,4.199999999999999,Весна,Весна
177.08,98,18,2,B2B,Юридическое лицо,Электроника,Компьютеры,Казань,Казань,Оптовый,2023-02-26 00:04:00,2023-02-26 18:04:00,10.0,Зима,Зима
177.13,305,8,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Владивосток,Розничный,2023-07-21 11:05:00,2023-07-21 19:05:00,5.88,Лето,Лето
177.41,213,22,2,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Москва,Розничный,2023-03-17 09:00:00,2023-03-18 07:00:00,0.8,Весна,Весна
177.42,206,22,3,VIP,Физическое лицо,Электроника,Аксессуары,Новосибирск,Казань,Розничный,2023-04-18 06:53:00,2023-04-19 04:53:00,0.09,Весна,Весна
177.44,108,59,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Казань,Розничный,2023-03-18 02:59:00,2023-03-20 13:59:00,584.0,Весна,Весна
177.49,276,39,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Москва,Санкт-Петербург,Розничный,2023-02-22 06:07:00,2023-02-23 21:07:00,17.5,Зима,Зима
177.51,126,48,10,VIP,Физическое лицо,Одежда,Мужская,Москва,Владивосток,Розничный,2023-12-13 00:24:00,2023-12-15 00:24:00,3.0,Зима,Зима
177.51,212,19,7,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Москва,Розничный,2023-04-27 03:34:00,2023-04-27 22:34:00,1.26,Весна,Весна
1770.48,937,35,4,VIP,Физическое лицо,Одежда,Женская,Казань,Казань,Оптовый,2023-11-01 23:17:00,2023-11-03 10:17:00,1.32,Осень,Осень
1771.61,951,12,8,B2C,Физическое лицо,Одежда,Унисекс,Казань,Нижний Новгород,Оптовый,2023-06-10 07:04:00,2023-06-10 19:04:00,3.2,Лето,Лето
1772.02,920,24,7,B2C,Физическое лицо,Одежда,Унисекс,Новосибирск,Владивосток,Розничный,2023-05-11 08:44:00,2023-05-12 08:44:00,1.26,Весна,Весна
1773.06,962,11,1,B2C,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Оптовый,2023-03-04 20:40:00,2023-03-05 07:40:00,0.18,Весна,Весна
178.47,223,58,1,VIP,Физическое лицо,Одежда,Женская,Москва,Санкт-Петербург,Розничный,2023-02-06 18:29:00,2023-02-09 04:29:00,0.3,Зима,Зима
178.58,141,29,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Санкт-Петербург,Розничный,2023-02-12 01:43:00,2023-02-13 06:43:00,70.0,Зима,Зима
178.77,170,40,6,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Москва,Розничный,2023-07-06 18:49:00,2023-07-08 10:49:00,30.0,Лето,Лето
178.8,199,72,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Оптовый,2023-08-29 17:32:00,2023-09-01 17:32:00,236.7,Лето,Осень
178.81,96,63,7,B2B,Юридическое лицо,Бытовая техника,Малая техника,Новосибирск,Екатеринбург,Розничный,2023-02-21 22:10:00,2023-02-24 13:10:00,63.0,Зима,Зима
1781.42,918,49,5,B2B,Физическое лицо,Одежда,Женская,Москва,Владивосток,Розничный,2023-10-28 17:53:00,2023-10-30 18:53:00,3.0,Осень,Осень
1783.38,928,56,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Новосибирск,Розничный,2023-11-23 05:36:00,2023-11-25 13:36:00,360.0,Осень,Осень
1787.48,994,27,4,B2C,Физическое лицо,Одежда,Унисекс,Казань,Москва,Оптовый,2023-11-23 08:17:00,2023-11-24 11:17:00,1.6,Осень,Осень
1788.74,950,24,10,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Екатеринбург,Розничный,2023-12-07 16:12:00,2023-12-08 16:12:00,6.0,Зима,Зима
179.03,210,30,8,B2B,Физическое лицо,Одежда,Женская,Сочи,Москва,Розничный,2023-01-26 08:51:00,2023-01-27 14:51:00,2.64,Зима,Зима
179.05,179,15,6,B2C,Физическое лицо,Одежда,Женская,Казань,Новосибирск,Оптовый,2023-04-17 16:44:00,2023-04-18 07:44:00,1.7999999999999998,Весна,Весна
179.13,146,26,4,B2C,Юридическое лицо,Спорттовары,Тренажеры,Казань,Санкт-Петербург,Оптовый,2023-01-31 20:37:00,2023-02-01 22:37:00,105.2,Зима,Зима
179.57,98,22,9,B2C,Физическое лицо,Одежда,Женская,Москва,Владивосток,Розничный,2023-03-20 21:38:00,2023-03-21 19:38:00,2.97,Весна,Весна
179.57,178,25,6,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Екатеринбург,Розничный,2023-05-27 14:57:00,2023-05-28 15:57:00,1.98,Весна,Весна
179.59,248,50,2,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Москва,Розничный,2023-11-12 17:52:00,2023-11-14 19:52:00,0.6,Осень,Осень
179.64,220,22,7,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Владивосток,Розничный,2023-11-05 00:16:00,2023-11-05 22:16:00,4.2,Осень,Осень
179.81,156,62,6,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Москва,Розничный,2023-06-11 00:39:00,2023-06-13 14:39:00,1.5,Лето,Лето
1790.35,990,31,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-02-24 07:26:00,2023-02-25 14:26:00,0.98,Зима,Зима
1792.85,903,6,6,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Калининград,Розничный,2023-11-26 08:28:00,2023-11-26 14:28:00,4.199999999999999,Осень,Осень
1796.25,994,43,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Оптовый,2023-02-08 17:41:00,2023-02-10 12:41:00,21.0,Зима,Зима
1798.48,973,40,2,VIP,Юридическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-06-30 00:57:00,2023-07-01 16:57:00,0.5,Лето,Лето
1799.89,989,21,2,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Санкт-Петербург,Розничный,2023-02-13 00:58:00,2023-02-13 21:58:00,0.06,Зима,Зима
18.06,15,25,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Краснодар,Розничный,2023-09-27 08:50:00,2023-09-28 09:50:00,480.0,Осень,Осень
18.22,17,9,10,B2B,Физическое лицо,Одежда,Мужская,Сочи,Екатеринбург,Розничный,2023-10-07 19:30:00,2023-10-08 04:30:00,3.0,Осень,Осень
18.27,25,4,5,B2C,Юридическое лицо,Одежда,Женская,Казань,Новосибирск,Оптовый,2023-06-28 15:52:00,2023-06-28 19:52:00,3.0,Лето,Лето
18.37,12,41,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Краснодар,Розничный,2023-04-13 04:30:00,2023-04-14 21:30:00,52.6,Весна,Весна
18.78,23,16,4,B2C,Физическое лицо,Спорттовары,Тренажеры,Новосибирск,Казань,Розничный,2023-03-12 01:19:00,2023-03-12 17:19:00,105.2,Весна,Весна
180.02,302,20,7,B2C,Физическое лицо,Одежда,Женская,Нижний Новгород,Казань,Розничный,2023-10-13 13:16:00,2023-10-14 09:16:00,2.31,Осень,Осень
180.18,229,63,7,B2B,Физическое лицо,Бытовая техника,Крупная техника,Казань,Нижний Новгород,Оптовый,2023-06-25 06:51:00,2023-06-27 21:51:00,490.0,Лето,Лето
180.24,142,22,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Калининград,Розничный,2023-02-26 07:13:00,2023-02-27 05:13:00,3.5,Зима,Зима
180.27,102,71,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Калининград,Розничный,2023-02-14 18:21:00,2023-02-17 17:21:00,60.0,Зима,Зима
180.29,359,44,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Краснодар,Розничный,2023-05-24 22:40:00,2023-05-26 18:40:00,3.92,Весна,Весна
180.45,137,31,2,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Сочи,Сочи,Розничный,2023-02-09 17:51:00,2023-02-11 00:51:00,140.0,Зима,Зима
180.46,296,22,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Калининград,Оптовый,2023-10-15 01:22:00,2023-10-15 23:22:00,10.5,Осень,Осень
180.62,217,27,5,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-05-06 02:38:00,2023-05-07 05:38:00,50.0,Весна,Весна
180.65,360,1,5,B2C,Юридическое лицо,Одежда,Мужская,Сочи,Новосибирск,Розничный,2023-07-11 12:58:00,2023-07-11 13:58:00,1.5,Лето,Лето
180.67,255,64,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Екатеринбург,Оптовый,2023-09-16 14:45:00,2023-09-19 06:45:00,52.6,Осень,Осень
180.97,97,62,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Казань,Розничный,2023-12-20 09:30:00,2023-12-22 23:30:00,184.1,Зима,Зима
1801.26,967,9,3,B2B,Физическое лицо,Одежда,Мужская,Казань,Казань,Оптовый,2024-01-01 22:11:00,2024-01-02 07:11:00,0.8999999999999999,Зима,Зима
1803.41,926,53,6,B2C,Физическое лицо,Одежда,Мужская,Казань,Санкт-Петербург,Оптовый,2023-01-19 07:28:00,2023-01-21 12:28:00,4.199999999999999,Зима,Зима
1804.18,923,6,7,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Москва,Розничный,2023-10-06 02:52:00,2023-10-06 08:52:00,1.26,Осень,Осень
1805.1,940,60,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Казань,Оптовый,2023-05-10 22:27:00,2023-05-13 10:27:00,511.0,Весна,Весна
1805.57,986,45,1,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Краснодар,Розничный,2023-04-09 16:54:00,2023-04-11 13:54:00,2.2,Весна,Весна
1809.49,919,1,2,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Казань,Оптовый,2023-10-07 18:38:00,2023-10-07 19:38:00,10.0,Осень,Осень
181.59,228,19,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Казань,Оптовый,2023-06-23 11:53:00,2023-06-24 06:53:00,180.0,Лето,Лето
181.72,98,47,6,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Санкт-Петербург,Розничный,2023-06-24 21:31:00,2023-06-26 20:31:00,0.078,Лето,Лето
1811.42,974,5,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Екатеринбург,Розничный,2023-08-29 15:05:00,2023-08-29 20:05:00,9.0,Лето,Лето
1815.54,913,69,10,VIP,Физическое лицо,Одежда,Женская,Москва,Казань,Розничный,2023-11-15 11:22:00,2023-11-18 08:22:00,3.0,Осень,Осень
1816.21,942,42,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Новосибирск,Розничный,2023-10-05 12:06:00,2023-10-07 06:06:00,78.9,Осень,Осень
182.23,104,14,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Краснодар,Розничный,2023-03-05 06:15:00,2023-03-05 20:15:00,28.0,Весна,Весна
182.45,229,29,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Краснодар,Розничный,2024-01-01 00:57:00,2024-01-02 05:57:00,300.0,Зима,Зима
1822.8,919,1,5,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Москва,Розничный,2023-05-21 03:47:00,2023-05-21 04:47:00,2.0,Весна,Весна
