cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
1152.87,778,20,5,VIP,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,1.25,462053,Осень
1153.0,952,16,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Южный,Краснодар,Оптовый,26.3,208248,Осень
1153.51,758,64,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Центральный,Москва,Розничный,350.0,53118,Весна
1153.57,778,70,1,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Уральский,Екатеринбург,Розничный,2.2,724073,Лето
1153.65,719,39,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,28.0,757394,Зима
1154.56,655,5,2,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,6.1,497777,Осень
1154.74,727,53,4,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Москва,Розничный,1.0,160877,Зима
1156.52,677,16,8,B2B,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,4.8,261080,Осень
1157.61,886,4,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Южный,Краснодар,Розничный,0.8500000000000001,237450,Зима
1158.24,903,13,8,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,2.64,87403,Зима
1158.9,696,27,10,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,22.0,414431,Лето
1159.03,706,13,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,17.5,229008,Лето
116.74,59,29,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,12.2,66086,Весна
116.88,72,66,1,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,60.0,436068,Лето
1160.18,719,40,9,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,630.0,283325,Лето
1161.2,660,16,10,B2B,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,100.0,65272,Весна
1161.68,902,41,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,210.0,368341,Лето
1162.96,827,56,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,350.0,856449,Весна
1163.15,847,2,5,B2B,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,2.0,943462,Лето
1163.48,800,28,10,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,7.0,499316,Весна
1164.8,657,6,3,VIP,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Сибирский,Новосибирск,Розничный,1.2,459782,Лето
1166.38,755,71,6,B2B,Физическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,3.0,548310,Зима
1166.61,589,28,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,35.0,154576,Лето
1166.72,711,50,8,VIP,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Центральный,Москва,Розничный,5.6,57417,Зима
1167.27,735,52,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Сочи,Розничный,3.05,661506,Лето
1167.27,711,60,6,B2C,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Центральный,Москва,Розничный,1.8,433000,Весна
1169.77,948,70,4,B2B,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,240.0,314909,Весна
117.17,77,35,5,B2B,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,2.5,68640,Весна
117.39,80,33,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,175.0,766585,Зима
117.39,65,50,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,3.05,554183,Лето
117.49,68,5,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,0.51,868977,Зима
117.7,131,31,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,9.0,573697,Весна
117.99,157,55,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Москва,Оптовый,540.0,773229,Осень
1170.06,900,27,3,B2B,Юридическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Южный,Краснодар,Розничный,15.0,626633,Осень
1170.11,620,17,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,3.5,202325,Зима
1170.79,918,37,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,540.0,204387,Осень
1172.35,871,3,6,B2B,Физическое лицо,Одежда,Женская,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.98,875459,Осень
1172.44,696,57,5,B2C,Юридическое лицо,Одежда,Женская,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,1.65,835188,Весна
1173.25,815,61,7,VIP,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,184.1,299061,Зима
1173.67,700,60,3,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,0.54,569949,Зима
1174.13,691,50,4,B2B,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Приволжский,Казань,Розничный,292.0,924990,Зима
1174.67,674,36,5,B2B,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Уральский,Екатеринбург,Розничный,0.065,263616,Лето
1175.22,649,17,1,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Центральный,Нижний Новгород,Розничный,0.4,180362,Зима
1177.73,719,6,3,B2B,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Центральный,Москва,Розничный,6.600000000000001,250161,Лето
1177.79,774,7,4,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,2.0,460213,Весна
1179.22,642,43,3,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,0.75,78760,Лето
118.25,67,72,3,B2B,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,15.0,551655,Лето
118.32,84,4,9,VIP,Юридическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,1.53,495974,Весна
118.36,96,56,5,VIP,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Приволжский,Казань,Розничный,1.5,566511,Весна
118.42,65,32,10,B2B,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,1.7,141349,Лето
118.62,64,10,2,VIP,Физическое лицо,Одежда,Женская,Приволжский,Казань,Приволжский,Казань,Оптовый,1.2,65552,Осень
118.83,94,57,2,VIP,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Москва,Розничный,120.0,596581,Весна
1182.62,694,6,4,B2C,Юридическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Центральный,Нижний Новгород,Розничный,0.68,558647,Осень
1182.82,707,63,4,B2B,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Центральный,Москва,Розничный,280.0,587816,Лето
1182.83,812,30,8,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Центральный,Москва,Оптовый,0.104,255382,Осень
1183.26,706,12,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,14.0,336284,Осень
1184.6,714,48,6,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,0.078,569905,Осень
1185.26,677,17,2,B2C,Юридическое лицо,Одежда,Женская,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,1.2,516624,Весна
1185.33,866,44,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,600.0,462023,Осень
1186.93,695,13,9,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Москва,Розничный,157.5,263922,Осень
1187.38,703,10,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,87.5,608366,Зима
1187.66,861,49,4,B2C,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,2.8,864467,Осень
1188.67,626,18,1,B2C,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,0.3,175110,Осень
1189.06,926,43,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Сибирский,Новосибирск,Розничный,18.3,61238,Осень
1189.6,739,32,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,15.25,849847,Весна
1189.71,749,37,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Приволжский,Казань,Оптовый,52.6,768482,Осень
1189.99,730,30,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Центральный,Москва,Оптовый,1.02,465519,Лето
119.37,115,30,8,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,1.44,147013,Лето
119.8,111,53,7,B2C,Юридическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,511.0,93706,Лето
1191.33,827,61,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Центральный,Москва,Розничный,420.0,383756,Весна
1191.67,648,8,4,VIP,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Южный,Сочи,Розничный,2.0,114019,Весна
1192.98,784,40,3,B2C,Юридическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Калининград,Розничный,0.54,956269,Весна
1193.48,741,65,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,240.0,176249,Лето
1194.1,923,61,1,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,0.25,919403,Весна
1195.04,670,29,4,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Приволжский,Казань,Оптовый,2.0,878139,Осень
1195.54,673,65,5,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Южный,Сочи,Розничный,1.5,344268,Весна
1197.26,703,34,2,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.2,369110,Лето
1198.94,728,11,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,10.5,93445,Весна
1199.02,607,36,2,B2B,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,0.34,686616,Осень
1199.97,736,34,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Сибирский,Новосибирск,Розничный,7.84,702084,Осень
12.09,9,12,9,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Южный,Сочи,Розничный,19.8,180879,Осень
12.11,7,8,10,B2B,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Приволжский,Казань,Розничный,22.0,597343,Зима
12.43,15,38,5,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Москва,Розничный,0.065,662127,Лето
120.07,223,14,3,B2B,Юридическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,78.9,823332,Лето
120.59,96,70,8,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.104,146343,Лето
120.83,97,49,1,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Южный,Краснодар,Розничный,0.6,364402,Лето
1200.44,762,52,2,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Приволжский,Казань,Розничный,0.5,645635,Весна
1201.13,623,65,6,VIP,Юридическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Краснодар,Розничный,4.199999999999999,260837,Осень
1201.74,727,71,3,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,6.600000000000001,247597,Зима
1202.0,799,49,1,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,0.5,939692,Весна
1202.21,661,5,10,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Уральский,Екатеринбург,Розничный,2.5,357038,Осень
1202.53,650,51,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,140.0,733333,Осень
1203.47,603,17,7,B2B,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Северо-Западный,Калининград,Розничный,184.1,765081,Осень
1204.01,807,66,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,2.94,985662,Осень
1204.33,735,51,8,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,2.0,256848,Весна
1204.36,718,13,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,7.84,770776,Зима
1206.81,739,14,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Москва,Розничный,30.5,237140,Весна
1207.1,911,40,3,B2B,Физическое лицо,Одежда,Мужская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,0.8999999999999999,543574,Зима
1207.14,807,56,6,B2C,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.078,83093,Лето
1207.51,905,52,1,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,0.3,396876,Осень
1207.7,733,25,7,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Уральский,Екатеринбург,Розничный,2.8,502301,Лето
1208.13,793,8,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,157.5,397893,Лето
1208.14,755,26,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,52.5,920467,Весна
1208.15,878,72,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Южный,Сочи,Розничный,14.0,165813,Осень
1208.91,608,48,7,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Розничный,24.5,539405,Весна
1209.03,662,41,4,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Дальневосточный,Владивосток,Розничный,292.0,650237,Весна
1211.31,644,16,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,14.0,122934,Весна
1211.52,706,68,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Розничный,9.8,409107,Осень
1212.0,792,30,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Нижний Новгород,Розничный,10.5,542840,Зима
1212.8,713,1,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Приволжский,Казань,Оптовый,180.0,725716,Зима
1213.41,709,18,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,0.98,244810,Осень
1213.73,762,38,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Южный,Краснодар,Розничный,263.0,577513,Лето
1214.4,743,16,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,30.5,199045,Весна
1214.56,794,47,10,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Приволжский,Казань,Розничный,0.13,227079,Лето
1214.89,987,65,4,B2C,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Центральный,Москва,Розничный,2.0,167000,Зима
1215.44,679,14,5,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Сочи,Оптовый,0.8999999999999999,347387,Осень
1215.96,752,45,10,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Москва,Уральский,Екатеринбург,Розничный,3.0,346001,Весна
1216.05,704,52,10,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Сочи,Оптовый,50.0,363685,Осень
1216.74,696,36,1,B2C,Юридическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Южный,Краснодар,Оптовый,0.17,161149,Лето
1216.93,978,58,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,630.0,264521,Зима
1218.09,789,30,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Краснодар,Розничный,140.0,768342,Лето
1218.57,655,7,3,B2B,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,219.0,900547,Весна
1219.26,965,15,10,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Приволжский,Казань,Оптовый,2.5,94412,Лето
1219.39,770,12,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Приволжский,Казань,Розничный,540.0,391568,Осень
122.93,196,40,1,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.7,584267,Лето
1220.53,666,37,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Северо-Западный,Калининград,Розничный,1.7,490382,Лето
1220.83,728,18,1,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,3.5,715913,Зима
1224.62,989,10,10,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Сочи,Оптовый,7.0,985511,Лето
1225.25,945,33,8,VIP,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,480.0,686774,Лето
1225.61,825,46,9,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,2.25,938961,Зима
1226.75,812,38,2,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Розничный,10.0,862119,Весна
1227.6,956,35,8,B2B,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,3.2,828274,Зима
1227.64,875,19,10,B2B,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,2.5,537806,Зима
1228.51,733,12,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,3.92,808079,Весна
123.63,84,39,4,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Северо-Западный,Калининград,Розничный,0.72,490418,Зима
123.98,78,64,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,52.6,50591,Лето
1230.45,637,11,3,VIP,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Приволжский,Казань,Розничный,1.5,310417,Лето
1230.69,660,61,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Приволжский,Казань,Розничный,0.34,575646,Осень
1232.34,770,20,6,B2B,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,1.08,431707,Весна
1232.7,887,8,5,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,3.5,75359,Весна
1232.96,873,21,4,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,12.2,112615,Зима
1235.94,892,60,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Южный,Краснодар,Розничный,1.7,654135,Весна
1236.0,675,18,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,35.0,792189,Весна
1236.33,809,25,9,B2B,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Приволжский,Казань,Розничный,45.0,489227,Зима
1236.88,636,34,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Центральный,Нижний Новгород,Розничный,52.6,281947,Весна
1239.07,772,64,2,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Центральный,Москва,Розничный,1.4,409996,Осень
124.25,141,46,8,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,2.0,502270,Весна
124.65,82,42,4,VIP,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Центральный,Нижний Новгород,Розничный,240.0,610534,Осень
124.82,193,3,2,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Сибирский,Новосибирск,Розничный,4.4,992605,Весна
1240.12,909,31,2,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Южный,Краснодар,Розничный,1.4,448705,Зима
1240.38,663,25,4,B2B,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Краснодар,Розничный,280.0,979312,Лето
1244.33,1000,49,8,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,480.0,429633,Весна
1244.94,721,64,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Южный,Сочи,Розничный,0.17,320847,Осень
1245.54,808,1,7,VIP,Физическое лицо,Одежда,Женская,Южный,Сочи,Сибирский,Новосибирск,Розничный,2.31,463377,Зима
1246.79,789,43,1,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Южный,Сочи,Розничный,2.2,645665,Весна
1247.81,742,5,9,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,19.8,817985,Лето
1249.67,786,66,5,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Южный,Краснодар,Розничный,25.0,73713,Зима
125.02,155,67,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,72.0,541328,Зима
125.15,207,8,5,B2B,Юридическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,87.5,265105,Лето
125.76,235,72,3,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,210.0,307079,Лето
1250.12,716,66,5,B2B,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,365.0,754247,Зима
1252.67,735,9,3,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Сочи,Оптовый,6.600000000000001,476547,Лето
1253.11,844,23,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Приволжский,Казань,Розничный,36.0,596361,Весна
1253.28,637,39,1,B2B,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,60.0,627103,Зима
1253.66,958,13,7,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Центральный,Нижний Новгород,Розничный,4.2,260623,Весна
1254.93,933,66,2,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Сибирский,Новосибирск,Розничный,4.4,604670,Осень
1255.05,631,46,10,B2B,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Центральный,Нижний Новгород,Розничный,730.0,683705,Лето
1255.51,842,20,7,B2B,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Приволжский,Казань,Розничный,184.1,947057,Осень
1256.0,680,70,4,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Розничный,1.6,441420,Осень
1256.42,977,2,4,VIP,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,240.0,192865,Весна
1257.42,934,38,5,B2B,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Сибирский,Новосибирск,Розничный,131.5,331278,Осень
1257.67,629,35,4,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Розничный,280.0,199989,Лето
1258.98,987,21,9,VIP,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Москва,Оптовый,630.0,452940,Весна
1259.23,885,69,4,B2B,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Центральный,Москва,Розничный,280.0,581448,Осень
1259.62,729,12,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Уральский,Екатеринбург,Розничный,131.5,876626,Зима
126.21,108,52,3,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,6.600000000000001,697401,Лето
126.29,230,66,6,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,13.2,449167,Зима
126.45,224,40,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Приволжский,Казань,Оптовый,1.5,396507,Весна
1260.06,782,16,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,0.5,223885,Осень
1261.42,977,44,1,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Приволжский,Казань,Оптовый,10.0,808523,Весна
1261.62,976,55,10,B2B,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Сочи,Розничный,2.5,916794,Лето
1262.17,920,24,6,B2B,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Оптовый,1.5,482358,Зима
1262.43,691,17,6,B2C,Юридическое лицо,Одежда,Унисекс,Южный,Сочи,Южный,Сочи,Розничный,3.6,656929,Зима
1263.15,991,57,1,B2C,Юридическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Сибирский,Новосибирск,Розничный,73.0,682676,Весна
