cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
700.38,634,35,2,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Казань,Розничный,2023-03-29 12:36:00,2023-03-30 23:36:00,0.5,Весна,Весна
221.44,158,42,4,VIP,Физическое лицо,Одежда,Женская,Москва,Владивосток,Розничный,2023-03-29 12:45:00,2023-03-31 06:45:00,1.2,Весна,Весна
147.71,150,14,1,B2C,Физическое лицо,Одежда,Унисекс,Казань,Сочи,Розничный,2023-03-29 13:47:00,2023-03-30 03:47:00,0.18,Весна,Весна
627.68,320,54,4,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Калининград,Розничный,2023-03-29 15:28:00,2023-03-31 21:28:00,8.8,Весна,Весна
1098.15,799,11,9,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Екатеринбург,Розничный,2023-03-29 16:33:00,2023-03-30 03:33:00,19.8,Весна,Весна
157.05,143,42,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Калининград,Розничный,2023-03-30 01:47:00,2023-03-31 19:47:00,5.88,Весна,Весна
434.49,726,6,8,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Казань,Розничный,2023-03-30 02:14:00,2023-03-30 08:14:00,0.104,Весна,Весна
156.09,86,2,1,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Краснодар,Розничный,2023-03-30 02:58:00,2023-03-30 04:58:00,0.25,Весна,Весна
39.25,26,12,4,B2C,Физическое лицо,Одежда,Мужская,Казань,Нижний Новгород,Розничный,2023-03-30 05:23:00,2023-03-30 17:23:00,2.8,Весна,Весна
683.81,458,64,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Нижний Новгород,Краснодар,Розничный,2023-03-30 05:35:00,2023-04-01 21:35:00,1.1900000000000002,Весна,Весна
1006.92,528,7,6,B2B,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Екатеринбург,Розничный,2023-03-30 09:32:00,2023-03-30 16:32:00,1.5,Весна,Весна
1055.73,535,17,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-03-30 10:20:00,2023-03-31 03:20:00,81.0,Весна,Весна
128.41,172,51,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Екатеринбург,Розничный,2023-03-30 10:33:00,2023-04-01 13:33:00,21.35,Весна,Весна
192.17,159,57,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-03-30 10:50:00,2023-04-01 19:50:00,24.4,Весна,Весна
349.69,412,30,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Санкт-Петербург,Розничный,2023-03-30 16:07:00,2023-03-31 22:07:00,14.0,Весна,Весна
70.87,43,11,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Владивосток,Розничный,2023-03-30 18:32:00,2023-03-31 05:32:00,12.2,Весна,Весна
377.83,732,45,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Москва,Владивосток,Розничный,2023-03-30 19:48:00,2023-04-01 16:48:00,27.0,Весна,Весна
840.99,498,53,4,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Сочи,Розничный,2023-03-31 00:48:00,2023-04-02 05:48:00,8.8,Весна,Весна
1547.76,894,43,4,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Екатеринбург,Розничный,2023-03-31 02:19:00,2023-04-01 21:19:00,105.2,Весна,Весна
554.73,544,39,10,B2C,Физическое лицо,Одежда,Женская,Сочи,Калининград,Розничный,2023-03-31 02:56:00,2023-04-01 17:56:00,3.0,Весна,Весна
541.94,456,26,5,B2C,Физическое лицо,Одежда,Женская,Сочи,Санкт-Петербург,Розничный,2023-03-31 05:52:00,2023-04-01 07:52:00,1.65,Весна,Весна
1356.62,821,61,8,B2B,Физическое лицо,Одежда,Женская,Новосибирск,Екатеринбург,Розничный,2023-03-31 11:21:00,2023-04-03 00:21:00,4.8,Весна,Весна
1493.63,760,31,5,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Калининград,Розничный,2023-03-31 12:10:00,2023-04-01 19:10:00,1.5,Весна,Весна
517.38,467,19,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Нижний Новгород,Розничный,2023-03-31 14:21:00,2023-04-01 09:21:00,60.0,Весна,Весна
388.19,238,13,8,B2B,Физическое лицо,Электроника,Компьютеры,Москва,Екатеринбург,Розничный,2023-03-31 14:52:00,2023-04-01 03:52:00,80.0,Весна,Весна
93.8,90,66,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Владивосток,Розничный,2023-03-31 20:15:00,2023-04-03 14:15:00,7.84,Весна,Весна
506.65,258,10,6,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Нижний Новгород,Розничный,2023-04-01 03:44:00,2023-04-01 13:44:00,30.0,Весна,Весна
761.74,428,27,7,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Сочи,Оптовый,2023-04-01 07:43:00,2023-04-02 10:43:00,0.21,Весна,Весна
905.65,710,48,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Новосибирск,Оптовый,2023-04-01 08:34:00,2023-04-03 08:34:00,25.0,Весна,Весна
975.58,800,42,9,B2B,Физическое лицо,Одежда,Мужская,Казань,Новосибирск,Розничный,2023-04-01 08:44:00,2023-04-03 02:44:00,6.3,Весна,Весна
806.07,602,25,4,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Екатеринбург,Оптовый,2023-04-01 11:49:00,2023-04-02 12:49:00,105.2,Весна,Весна
524.62,728,45,1,VIP,Физическое лицо,Бытовая техника,Крупная техника,Казань,Калининград,Оптовый,2023-04-01 15:09:00,2023-04-03 12:09:00,60.0,Весна,Весна
129.47,86,16,4,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Нижний Новгород,Розничный,2023-04-01 15:29:00,2023-04-02 07:29:00,1.0,Весна,Весна
157.97,222,30,9,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Москва,Розничный,2023-04-01 17:16:00,2023-04-02 23:16:00,1.53,Весна,Весна
801.65,792,45,7,VIP,Физическое лицо,Одежда,Мужская,Москва,Москва,Розничный,2023-04-01 17:22:00,2023-04-03 14:22:00,4.9,Весна,Весна
478.08,948,43,9,B2C,Физическое лицо,Одежда,Мужская,Москва,Нижний Новгород,Розничный,2023-04-01 20:57:00,2023-04-03 15:57:00,2.7,Весна,Весна
35.28,34,27,8,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Казань,Розничный,2023-04-01 22:42:00,2023-04-03 01:42:00,2.0,Весна,Весна
597.22,412,62,4,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Краснодар,Розничный,2023-04-01 22:48:00,2023-04-04 12:48:00,105.2,Весна,Весна
257.34,137,63,10,B2C,Физическое лицо,Одежда,Женская,Москва,Екатеринбург,Розничный,2023-04-01 22:58:00,2023-04-04 13:58:00,6.0,Весна,Весна
1140.3,579,25,8,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Санкт-Петербург,Оптовый,2023-04-02 08:04:00,2023-04-03 09:04:00,2.0,Весна,Весна
935.85,864,27,2,B2B,Физическое лицо,Электроника,Мобильные устройства,Москва,Новосибирск,Розничный,2023-04-02 09:31:00,2023-04-03 12:31:00,1.0,Весна,Весна
1185.43,708,10,1,B2C,Физическое лицо,Одежда,Мужская,Казань,Нижний Новгород,Оптовый,2023-04-02 10:00:00,2023-04-02 20:00:00,0.7,Весна,Весна
978.28,812,62,3,B2C,Юридическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Сочи,Розничный,2023-04-02 10:44:00,2023-04-05 00:44:00,0.51,Весна,Весна
188.26,168,55,1,B2B,Физическое лицо,Одежда,Женская,Казань,Краснодар,Розничный,2023-04-02 12:44:00,2023-04-04 19:44:00,0.33,Весна,Весна
1549.83,896,42,7,B2C,Физическое лицо,Одежда,Женская,Сочи,Казань,Розничный,2023-04-02 22:04:00,2023-04-04 16:04:00,2.1,Весна,Весна
970.02,505,58,3,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Калининград,Розничный,2023-04-02 22:09:00,2023-04-05 08:09:00,0.75,Весна,Весна
1456.23,880,61,9,VIP,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Оптовый,2023-04-02 22:57:00,2023-04-05 11:57:00,3.6,Весна,Весна
112.23,186,21,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Сочи,Оптовый,2023-04-03 00:29:00,2023-04-03 21:29:00,120.0,Весна,Весна
625.01,919,68,1,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Сочи,Казань,Розничный,2023-04-03 00:43:00,2023-04-05 20:43:00,60.0,Весна,Весна
393.02,334,17,10,B2B,Физическое лицо,Электроника,Аксессуары,Москва,Краснодар,Розничный,2023-04-03 01:19:00,2023-04-03 18:19:00,0.13,Весна,Весна
1550.68,921,58,7,B2B,Физическое лицо,Одежда,Унисекс,Сочи,Москва,Розничный,2023-04-03 03:16:00,2023-04-05 13:16:00,4.2,Весна,Весна
371.68,279,29,7,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Калининград,Розничный,2023-04-03 04:25:00,2023-04-04 09:25:00,15.400000000000002,Весна,Весна
1408.36,828,43,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-04-03 04:30:00,2023-04-04 23:30:00,8.82,Весна,Весна
223.82,251,14,9,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Новосибирск,Розничный,2023-04-03 06:24:00,2023-04-03 20:24:00,6.3,Весна,Весна
152.22,119,15,2,VIP,Физическое лицо,Одежда,Унисекс,Москва,Калининград,Розничный,2023-04-03 06:35:00,2023-04-03 21:35:00,0.8,Весна,Весна
525.71,502,51,4,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Москва,Розничный,2023-04-03 08:14:00,2023-04-05 11:14:00,0.12,Весна,Весна
696.63,895,24,5,VIP,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-04-03 09:31:00,2023-04-04 09:31:00,17.5,Весна,Весна
517.2,271,29,3,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Краснодар,Розничный,2023-04-03 11:37:00,2023-04-04 16:37:00,0.75,Весна,Весна
1368.11,833,67,5,B2C,Юридическое лицо,Электроника,Аксессуары,Новосибирск,Казань,Розничный,2023-04-03 12:53:00,2023-04-06 07:53:00,1.25,Весна,Весна
657.37,603,39,10,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Екатеринбург,Розничный,2023-04-03 15:52:00,2023-04-05 06:52:00,5.0,Весна,Весна
56.79,30,53,4,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Сочи,Розничный,2023-04-04 00:56:00,2023-04-06 05:56:00,2.4,Весна,Весна
488.06,390,33,4,B2C,Физическое лицо,Одежда,Унисекс,Москва,Сочи,Розничный,2023-04-04 01:26:00,2023-04-05 10:26:00,0.72,Весна,Весна
1554.86,809,59,1,B2B,Физическое лицо,Бытовая техника,Крупная техника,Казань,Москва,Оптовый,2023-04-04 07:20:00,2023-04-06 18:20:00,60.0,Весна,Весна
608.7,431,14,3,B2C,Юридическое лицо,Одежда,Женская,Казань,Нижний Новгород,Оптовый,2023-04-04 08:07:00,2023-04-04 22:07:00,1.7999999999999998,Весна,Весна
1029.27,783,16,7,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Екатеринбург,Розничный,2023-04-04 09:00:00,2023-04-05 01:00:00,1.26,Весна,Весна
963.23,621,49,5,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Сочи,Розничный,2023-04-04 10:28:00,2023-04-06 11:28:00,25.0,Весна,Весна
528.15,814,1,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Оптовый,2023-04-04 15:13:00,2023-04-04 16:13:00,27.0,Весна,Весна
592.26,589,38,6,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Москва,Розничный,2023-04-04 18:57:00,2023-04-06 08:57:00,1.5,Весна,Весна
1037.63,716,9,9,B2C,Физическое лицо,Одежда,Унисекс,Москва,Санкт-Петербург,Розничный,2023-04-04 21:35:00,2023-04-05 06:35:00,3.6,Весна,Весна
199.94,100,18,2,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Москва,Розничный,2023-04-05 01:24:00,2023-04-05 19:24:00,0.06,Весна,Весна
92.83,60,60,3,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-04-05 02:04:00,2023-04-07 14:04:00,15.0,Весна,Весна
125.72,113,6,9,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-04-05 07:00:00,2023-04-05 13:00:00,2.25,Весна,Весна
278.16,211,4,1,VIP,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Казань,Розничный,2023-04-05 08:58:00,2023-04-05 12:58:00,70.0,Весна,Весна
272.68,178,3,9,B2B,Юридическое лицо,Электроника,Компьютеры,Сочи,Владивосток,Розничный,2023-04-05 16:41:00,2023-04-05 19:41:00,19.8,Весна,Весна
1092.22,905,12,8,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-04-05 17:16:00,2023-04-06 05:16:00,17.6,Весна,Весна
565.7,417,67,3,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Сочи,Розничный,2023-04-06 05:11:00,2023-04-09 00:11:00,1.5,Весна,Весна
350.42,267,34,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Владивосток,Розничный,2023-04-06 13:47:00,2023-04-07 23:47:00,105.0,Весна,Весна
70.6,136,70,9,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Розничный,2023-04-06 16:09:00,2023-04-09 14:09:00,19.8,Весна,Весна
1087.7,608,51,9,B2B,Юридическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Розничный,2023-04-06 16:10:00,2023-04-08 19:10:00,81.0,Весна,Весна
961.91,585,13,1,B2B,Физическое лицо,Одежда,Мужская,Казань,Нижний Новгород,Оптовый,2023-04-06 18:05:00,2023-04-07 07:05:00,0.7,Весна,Весна
40.19,51,17,3,VIP,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Сочи,Розничный,2023-04-06 23:46:00,2023-04-07 16:46:00,78.9,Весна,Весна
67.52,71,35,4,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Екатеринбург,Розничный,2023-04-07 01:49:00,2023-04-08 12:49:00,105.2,Весна,Весна
636.8,556,29,6,VIP,Юридическое лицо,Одежда,Унисекс,Санкт-Петербург,Екатеринбург,Розничный,2023-04-07 03:50:00,2023-04-08 08:50:00,2.4000000000000004,Весна,Весна
242.98,273,44,3,B2C,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Оптовый,2023-04-07 07:06:00,2023-04-09 03:06:00,0.54,Весна,Весна
1356.13,945,34,1,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Москва,Оптовый,2023-04-07 09:29:00,2023-04-08 19:29:00,26.3,Весна,Весна
229.42,127,48,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-04-07 09:38:00,2023-04-09 09:38:00,81.0,Весна,Весна
1747.93,998,56,2,B2B,Юридическое лицо,Электроника,Мобильные устройства,Казань,Краснодар,Оптовый,2023-04-07 10:50:00,2023-04-09 18:50:00,0.34,Весна,Весна
811.71,652,45,10,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Нижний Новгород,Розничный,2023-04-07 14:44:00,2023-04-09 11:44:00,0.13,Весна,Весна
862.56,663,48,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Нижний Новгород,Калининград,Розничный,2023-04-07 16:21:00,2023-04-09 16:21:00,0.68,Весна,Весна
1201.72,855,39,3,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Казань,Оптовый,2023-04-08 01:48:00,2023-04-09 16:48:00,6.6000000000000005,Весна,Весна
1306.63,746,39,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Москва,Розничный,2023-04-08 02:29:00,2023-04-09 17:29:00,35.0,Весна,Весна
524.61,412,23,8,B2C,Физическое лицо,Одежда,Женская,Казань,Новосибирск,Оптовый,2023-04-08 05:17:00,2023-04-09 04:17:00,2.4,Весна,Весна
332.79,379,59,5,B2C,Юридическое лицо,Электроника,Компьютеры,Сочи,Калининград,Розничный,2023-04-08 05:51:00,2023-04-10 16:51:00,11.0,Весна,Весна
353.17,468,40,10,B2C,Физическое лицо,Одежда,Женская,Сочи,Санкт-Петербург,Розничный,2023-04-08 07:02:00,2023-04-09 23:02:00,3.0,Весна,Весна
60.73,75,16,10,B2B,Юридическое лицо,Одежда,Женская,Нижний Новгород,Нижний Новгород,Розничный,2023-04-08 07:33:00,2023-04-08 23:33:00,6.0,Весна,Весна
23.18,46,56,6,VIP,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Краснодар,Розничный,2023-04-08 17:59:00,2023-04-11 01:59:00,1.08,Весна,Весна
411.82,559,28,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Екатеринбург,Розничный,2023-04-08 23:45:00,2023-04-10 03:45:00,4.0,Весна,Весна
815.86,602,72,6,B2C,Юридическое лицо,Одежда,Женская,Казань,Калининград,Розничный,2023-04-09 00:42:00,2023-04-12 00:42:00,1.7999999999999998,Весна,Весна
340.04,411,23,8,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Краснодар,Оптовый,2023-04-09 02:52:00,2023-04-10 01:52:00,40.0,Весна,Весна
178.63,141,65,2,B2B,Физическое лицо,Одежда,Мужская,Новосибирск,Владивосток,Розничный,2023-04-09 07:15:00,2023-04-12 00:15:00,1.0,Весна,Весна
1326.23,930,71,1,B2C,Физическое лицо,Одежда,Женская,Нижний Новгород,Казань,Розничный,2023-04-09 07:39:00,2023-04-12 06:39:00,0.6,Весна,Весна
1291.35,917,14,2,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Новосибирск,Розничный,2023-04-09 11:05:00,2023-04-10 01:05:00,120.0,Весна,Весна
760.43,566,61,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Казань,Розничный,2023-04-09 13:26:00,2023-04-12 02:26:00,54.0,Весна,Весна
699.93,430,6,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Краснодар,Розничный,2023-04-09 18:06:00,2023-04-10 00:06:00,4.9,Весна,Весна
476.11,681,29,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Казань,Оптовый,2023-04-09 20:33:00,2023-04-11 01:33:00,0.8500000000000001,Весна,Весна
467.11,920,17,10,B2C,Юридическое лицо,Одежда,Унисекс,Москва,Краснодар,Розничный,2023-04-09 21:46:00,2023-04-10 14:46:00,1.7999999999999998,Весна,Весна
680.08,690,18,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Калининград,Розничный,2023-04-09 21:52:00,2023-04-10 15:52:00,4.9,Весна,Весна
612.2,425,51,2,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Новосибирск,Розничный,2023-04-10 05:11:00,2023-04-12 08:11:00,7.0,Весна,Весна
993.04,963,65,5,VIP,Юридическое лицо,Электроника,Компьютеры,Казань,Казань,Оптовый,2023-04-10 05:37:00,2023-04-12 22:37:00,11.0,Весна,Весна
84.38,88,27,7,B2C,Физическое лицо,Одежда,Унисекс,Москва,Краснодар,Розничный,2023-04-10 07:13:00,2023-04-11 10:13:00,4.2,Весна,Весна
933.41,693,61,3,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Екатеринбург,Розничный,2023-04-10 09:42:00,2023-04-12 22:42:00,0.75,Весна,Весна
1332.77,962,7,5,B2B,Физическое лицо,Одежда,Женская,Казань,Краснодар,Розничный,2023-04-10 12:53:00,2023-04-10 19:53:00,1.5,Весна,Весна
783.66,631,31,9,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Калининград,Розничный,2023-04-10 16:11:00,2023-04-11 23:11:00,2.97,Весна,Весна
396.04,396,54,2,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Екатеринбург,Оптовый,2023-04-10 22:00:00,2023-04-13 04:00:00,0.06,Весна,Весна
475.72,752,68,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Оптовый,2023-04-10 22:00:00,2023-04-13 18:00:00,30.5,Весна,Весна
886.56,502,69,2,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Владивосток,Розничный,2023-04-11 01:32:00,2023-04-13 22:32:00,1.2,Весна,Весна
128.41,230,8,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Москва,Розничный,2023-04-11 05:22:00,2023-04-11 13:22:00,52.5,Весна,Весна
779.24,867,47,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Екатеринбург,Розничный,2023-04-11 09:03:00,2023-04-13 08:03:00,0.8500000000000001,Весна,Весна
131.7,126,12,6,B2B,Физическое лицо,Электроника,Аксессуары,Москва,Екатеринбург,Розничный,2023-04-11 12:52:00,2023-04-12 00:52:00,0.078,Весна,Весна
829.44,820,36,6,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Екатеринбург,Розничный,2023-04-11 13:32:00,2023-04-13 01:32:00,0.18,Весна,Весна
375.99,701,13,6,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Екатеринбург,Розничный,2023-04-11 16:07:00,2023-04-12 05:07:00,13.2,Весна,Весна
918.06,736,29,9,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Сочи,Розничный,2023-04-11 19:27:00,2023-04-13 00:27:00,90.0,Весна,Весна
366.8,597,34,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Сочи,Розничный,2023-04-11 19:54:00,2023-04-13 05:54:00,8.82,Весна,Весна
759.91,502,35,1,B2B,Физическое лицо,Электроника,Мобильные устройства,Казань,Краснодар,Оптовый,2023-04-11 20:27:00,2023-04-13 07:27:00,0.17,Весна,Весна
1028.6,788,55,3,VIP,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Оптовый,2023-04-11 23:25:00,2023-04-14 06:25:00,2.94,Весна,Весна
1338.78,786,35,1,VIP,Физическое лицо,Электроника,Аксессуары,Сочи,Владивосток,Розничный,2023-04-12 02:49:00,2023-04-13 13:49:00,0.25,Весна,Весна
222.26,177,67,6,B2B,Физическое лицо,Электроника,Мобильные устройства,Казань,Санкт-Петербург,Оптовый,2023-04-12 04:25:00,2023-04-14 23:25:00,1.02,Весна,Весна
335.61,255,5,7,B2C,Юридическое лицо,Одежда,Мужская,Казань,Казань,Розничный,2023-04-12 05:22:00,2023-04-12 10:22:00,3.5,Весна,Весна
74.09,42,28,10,VIP,Физическое лицо,Электроника,Аксессуары,Сочи,Москва,Розничный,2023-04-12 05:49:00,2023-04-13 09:49:00,0.13,Весна,Весна
140.43,147,63,1,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Краснодар,Оптовый,2023-04-12 05:57:00,2023-04-14 20:57:00,10.0,Весна,Весна
312.97,241,38,10,B2C,Физическое лицо,Одежда,Женская,Москва,Казань,Розничный,2023-04-12 06:43:00,2023-04-13 20:43:00,3.3000000000000003,Весна,Весна
827.88,541,69,9,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Москва,Оптовый,2023-04-12 19:40:00,2023-04-15 16:40:00,2.25,Весна,Весна
47.16,70,20,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Казань,Розничный,2023-04-12 23:42:00,2023-04-13 19:42:00,1.1900000000000002,Весна,Весна
1476.26,783,34,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Владивосток,Розничный,2023-04-13 06:02:00,2023-04-14 16:02:00,4.0,Весна,Весна
600.75,400,33,9,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-04-13 09:09:00,2023-04-14 18:09:00,45.0,Весна,Весна
631.02,924,64,7,B2B,Физическое лицо,Одежда,Женская,Санкт-Петербург,Екатеринбург,Розничный,2023-04-13 10:05:00,2023-04-16 02:05:00,2.31,Весна,Весна
376.94,365,50,1,VIP,Физическое лицо,Электроника,Мобильные устройства,Казань,Новосибирск,Оптовый,2023-04-13 13:32:00,2023-04-15 15:32:00,0.5,Весна,Весна
392.64,489,61,8,B2C,Физическое лицо,Одежда,Унисекс,Казань,Новосибирск,Оптовый,2023-04-13 14:01:00,2023-04-16 03:01:00,3.2,Весна,Весна
387.17,496,14,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Санкт-Петербург,Оптовый,2023-04-13 14:58:00,2023-04-14 04:58:00,60.0,Весна,Весна
298.7,195,13,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Владивосток,Розничный,2023-04-14 04:51:00,2023-04-14 17:51:00,52.6,Весна,Весна
514.99,766,43,10,VIP,Физическое лицо,Электроника,Аксессуары,Москва,Краснодар,Розничный,2023-04-14 07:15:00,2023-04-16 02:15:00,2.5,Весна,Весна
94.68,98,40,6,B2B,Физическое лицо,Электроника,Компьютеры,Сочи,Владивосток,Розничный,2023-04-14 08:42:00,2023-04-16 00:42:00,13.2,Весна,Весна
954.18,645,58,8,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Новосибирск,Розничный,2023-04-14 08:56:00,2023-04-16 18:56:00,2.0,Весна,Весна
981.09,632,13,4,B2B,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Калининград,Розничный,2023-04-14 09:14:00,2023-04-14 22:14:00,1.6,Весна,Весна
468.59,763,45,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Казань,Оптовый,2023-04-14 10:12:00,2023-04-16 07:12:00,131.5,Весна,Весна
889.72,531,61,6,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Москва,Розничный,2023-04-14 11:34:00,2023-04-17 00:34:00,1.98,Весна,Весна
414.25,216,51,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Калининград,Розничный,2023-04-14 12:22:00,2023-04-16 15:22:00,10.5,Весна,Весна
1215.57,935,56,2,B2C,Физическое лицо,Одежда,Унисекс,Казань,Сочи,Оптовый,2023-04-14 12:25:00,2023-04-16 20:25:00,0.8,Весна,Весна
1305.66,962,71,6,B2B,Физическое лицо,Одежда,Унисекс,Сочи,Москва,Розничный,2023-04-14 18:43:00,2023-04-17 17:43:00,2.4000000000000004,Весна,Весна
1544.05,843,60,2,B2C,Юридическое лицо,Электроника,Аксессуары,Санкт-Петербург,Сочи,Розничный,2023-04-14 19:14:00,2023-04-17 07:14:00,0.026,Весна,Весна
113.98,164,56,10,B2C,Физическое лицо,Одежда,Унисекс,Москва,Калининград,Розничный,2023-04-14 20:26:00,2023-04-17 04:26:00,4.0,Весна,Весна
895.59,568,70,4,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Екатеринбург,Оптовый,2023-04-14 21:02:00,2023-04-17 19:02:00,8.8,Весна,Весна
1138.84,640,41,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Оптовый,2023-04-15 00:55:00,2023-04-16 17:55:00,7.84,Весна,Весна
1164.78,991,21,6,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Сочи,Розничный,2023-04-15 04:13:00,2023-04-16 01:13:00,1.98,Весна,Весна
524.66,350,63,9,B2C,Юридическое лицо,Электроника,Компьютеры,Нижний Новгород,Казань,Розничный,2023-04-15 05:26:00,2023-04-17 20:26:00,45.0,Весна,Весна
