cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
1356.62,821,61,8,B2B,Физическое лицо,Одежда,Женская,Новосибирск,Екатеринбург,Розничный,2023-03-31 11:21:00,2023-04-03 00:21:00,4.8,Весна,Весна
1356.66,808,30,3,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Краснодар,Розничный,2023-09-03 20:32:00,2023-09-05 02:32:00,0.99,Осень,Осень
1357.04,781,22,8,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Москва,Розничный,2023-02-22 02:20:00,2023-02-23 00:20:00,4.0,Зима,Зима
1357.47,765,32,2,B2C,Физическое лицо,Одежда,Мужская,Казань,Москва,Оптовый,2023-04-15 06:50:00,2023-04-16 14:50:00,1.4,Весна,Весна
1358.09,691,4,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Нижний Новгород,Оптовый,2023-04-21 01:58:00,2023-04-21 05:58:00,25.0,Весна,Весна
1358.68,1000,66,3,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Санкт-Петербург,Розничный,2023-02-26 18:06:00,2023-03-01 12:06:00,0.75,Зима,Весна
1358.8,789,50,9,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Нижний Новгород,Розничный,2023-10-05 09:57:00,2023-10-07 11:57:00,2.97,Осень,Осень
136.09,188,54,1,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Нижний Новгород,Розничный,2023-07-24 12:04:00,2023-07-26 18:04:00,0.7,Лето,Лето
136.88,127,19,9,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Москва,Розничный,2023-10-09 14:38:00,2023-10-10 09:38:00,2.25,Осень,Осень
136.96,270,55,1,B2C,Физическое лицо,Одежда,Мужская,Сочи,Санкт-Петербург,Розничный,2023-01-02 09:09:00,2023-01-04 16:09:00,0.5,Зима,Зима
1361.91,940,59,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Москва,Розничный,2023-11-28 07:12:00,2023-11-30 18:12:00,584.0,Осень,Осень
1363.19,805,5,6,B2B,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Новосибирск,Розничный,2023-11-03 00:28:00,2023-11-03 05:28:00,157.8,Осень,Осень
1366.08,903,50,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Краснодар,Розничный,2023-10-04 00:38:00,2023-10-06 02:38:00,157.8,Осень,Осень
1366.78,703,22,1,B2C,Физическое лицо,Одежда,Мужская,Москва,Санкт-Петербург,Розничный,2023-08-03 06:07:00,2023-08-04 04:07:00,0.7,Лето,Лето
1366.88,888,18,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Краснодар,Розничный,2023-05-31 11:20:00,2023-06-01 05:20:00,280.0,Весна,Лето
1367.12,911,16,10,VIP,Физическое лицо,Одежда,Мужская,Сочи,Сочи,Розничный,2023-01-29 17:18:00,2023-01-30 09:18:00,7.0,Зима,Зима
1368.11,833,67,5,B2C,Юридическое лицо,Электроника,Аксессуары,Новосибирск,Казань,Розничный,2023-04-03 12:53:00,2023-04-06 07:53:00,1.25,Весна,Весна
1368.16,711,46,5,B2B,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Москва,Розничный,2023-05-19 13:19:00,2023-05-21 11:19:00,1.5,Весна,Весна
137.03,246,67,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Оптовый,2023-01-26 23:15:00,2023-01-29 18:15:00,5.88,Зима,Зима
137.07,69,45,2,B2B,Физическое лицо,Электроника,Мобильные устройства,Казань,Нижний Новгород,Оптовый,2023-05-23 14:31:00,2023-05-25 11:31:00,0.34,Весна,Весна
137.32,88,14,9,B2C,Юридическое лицо,Одежда,Унисекс,Москва,Сочи,Розничный,2023-11-20 08:33:00,2023-11-20 22:33:00,1.62,Осень,Осень
137.44,80,37,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Новосибирск,Москва,Розничный,2023-12-12 10:11:00,2023-12-13 23:11:00,157.8,Зима,Зима
137.88,200,4,2,VIP,Юридическое лицо,Электроника,Аксессуары,Москва,Екатеринбург,Розничный,2023-07-28 11:22:00,2023-07-28 15:22:00,0.5,Лето,Лето
1370.04,726,32,3,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Нижний Новгород,Розничный,2023-05-24 09:04:00,2023-05-25 17:04:00,0.75,Весна,Весна
1370.65,949,8,3,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Москва,Розничный,2023-04-24 10:11:00,2023-04-24 18:11:00,6.6000000000000005,Весна,Весна
1371.03,796,23,8,VIP,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Новосибирск,Розничный,2023-04-16 10:24:00,2023-04-17 09:24:00,1.44,Весна,Весна
1375.22,831,52,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Сочи,Розничный,2023-05-19 03:27:00,2023-05-21 07:27:00,657.0,Весна,Весна
1375.73,751,24,10,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Санкт-Петербург,Розничный,2023-07-26 15:07:00,2023-07-27 15:07:00,6.0,Лето,Лето
1376.48,730,4,9,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-07-15 00:21:00,2023-07-15 04:21:00,45.0,Лето,Лето
1379.19,900,7,7,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Москва,Розничный,2023-02-05 22:57:00,2023-02-06 05:57:00,1.1900000000000002,Зима,Зима
1379.81,826,47,5,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Нижний Новгород,Розничный,2023-03-09 22:07:00,2023-03-11 21:07:00,0.065,Весна,Весна
138.65,88,71,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Екатеринбург,Розничный,2023-01-29 03:53:00,2023-02-01 02:53:00,7.84,Зима,Зима
1381.61,711,57,3,B2C,Физическое лицо,Одежда,Женская,Москва,Санкт-Петербург,Розничный,2023-10-16 18:44:00,2023-10-19 03:44:00,1.7999999999999998,Осень,Осень
1384.74,754,2,1,B2B,Юридическое лицо,Одежда,Унисекс,Сочи,Москва,Розничный,2023-12-28 04:27:00,2023-12-28 06:27:00,0.6,Зима,Зима
1385.68,876,48,8,B2C,Юридическое лицо,Электроника,Аксессуары,Казань,Москва,Розничный,2023-07-14 21:06:00,2023-07-16 21:06:00,0.24,Лето,Лето
1386.01,796,22,1,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Нижний Новгород,Розничный,2023-07-08 10:43:00,2023-07-09 08:43:00,0.25,Лето,Лето
1386.45,874,5,2,B2B,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Нижний Новгород,Розничный,2023-12-28 21:30:00,2023-12-29 02:30:00,1.0,Зима,Зима
1386.7,745,39,9,VIP,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Москва,Розничный,2023-04-26 10:36:00,2023-04-28 01:36:00,540.0,Весна,Весна
1387.3,832,16,3,VIP,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Краснодар,Розничный,2023-01-31 17:44:00,2023-02-01 09:44:00,9.15,Зима,Зима
1389.21,888,72,9,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Сочи,Розничный,2023-05-25 08:45:00,2023-05-28 08:45:00,4.5,Весна,Весна
1389.74,963,5,5,B2C,Юридическое лицо,Электроника,Компьютеры,Санкт-Петербург,Санкт-Петербург,Розничный,2023-06-14 01:00:00,2023-06-14 06:00:00,50.0,Лето,Лето
139.09,81,13,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-07-01 04:50:00,2023-07-01 17:50:00,31.5,Лето,Лето
139.26,133,47,5,VIP,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Краснодар,Розничный,2023-03-26 04:38:00,2023-03-28 03:38:00,87.5,Весна,Весна
1391.52,727,51,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Калининград,Розничный,2023-08-21 03:06:00,2023-08-23 06:06:00,140.0,Лето,Лето
1392.55,740,63,3,B2B,Физическое лицо,Одежда,Мужская,Сочи,Владивосток,Розничный,2023-05-03 13:34:00,2023-05-06 04:34:00,1.5,Весна,Весна
1395.69,985,52,1,B2C,Физическое лицо,Одежда,Унисекс,Москва,Казань,Розничный,2023-05-22 15:43:00,2023-05-24 19:43:00,0.4,Весна,Весна
1397.31,835,69,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Новосибирск,Оптовый,2023-09-02 21:16:00,2023-09-05 18:16:00,140.0,Осень,Осень
1397.34,739,13,6,B2C,Физическое лицо,Одежда,Унисекс,Казань,Владивосток,Оптовый,2023-12-09 12:34:00,2023-12-10 01:34:00,1.08,Зима,Зима
14.04,16,71,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Нижний Новгород,Розничный,2023-12-08 19:58:00,2023-12-11 18:58:00,120.0,Зима,Зима
14.06,15,22,1,B2C,Юридическое лицо,Одежда,Мужская,Сочи,Владивосток,Розничный,2023-01-09 10:07:00,2023-01-10 08:07:00,0.3,Зима,Зима
14.2,10,61,5,B2C,Юридическое лицо,Одежда,Унисекс,Москва,Москва,Розничный,2023-01-05 04:31:00,2023-01-07 17:31:00,2.0,Зима,Зима
14.28,10,55,2,B2C,Физическое лицо,Одежда,Женская,Казань,Краснодар,Розничный,2023-10-28 01:35:00,2023-10-30 08:35:00,0.6,Осень,Осень
14.77,18,11,9,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Нижний Новгород,Розничный,2023-05-13 12:58:00,2023-05-13 23:58:00,2.25,Весна,Весна
140.12,200,42,4,B2B,Физическое лицо,Бытовая техника,Крупная техника,Москва,Сочи,Розничный,2023-12-19 23:33:00,2023-12-21 17:33:00,240.0,Зима,Зима
140.13,115,15,10,B2B,Физическое лицо,Электроника,Мобильные устройства,Нижний Новгород,Краснодар,Розничный,2023-11-07 22:42:00,2023-11-08 13:42:00,1.7000000000000002,Осень,Осень
140.16,279,27,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Розничный,2023-10-11 15:18:00,2023-10-12 18:18:00,21.35,Осень,Осень
140.17,216,34,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Сочи,Розничный,2023-06-27 21:04:00,2023-06-29 07:04:00,210.0,Лето,Лето
140.23,249,36,7,VIP,Юридическое лицо,Спорттовары,Тренажеры,Сочи,Новосибирск,Розничный,2023-03-25 12:09:00,2023-03-27 00:09:00,184.1,Весна,Весна
140.43,147,63,1,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Краснодар,Оптовый,2023-04-12 05:57:00,2023-04-14 20:57:00,10.0,Весна,Весна
140.58,73,59,10,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Екатеринбург,Розничный,2023-11-08 15:59:00,2023-11-11 02:59:00,0.13,Осень,Осень
140.97,241,49,2,VIP,Физическое лицо,Одежда,Унисекс,Сочи,Сочи,Розничный,2023-03-01 06:27:00,2023-03-03 07:27:00,0.8,Весна,Весна
1400.13,765,55,8,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Екатеринбург,Оптовый,2023-10-02 14:56:00,2023-10-04 21:56:00,0.24,Осень,Осень
1400.22,702,59,2,VIP,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Санкт-Петербург,Розничный,2023-01-24 17:37:00,2023-01-27 04:37:00,0.36,Зима,Зима
1400.88,914,27,5,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Санкт-Петербург,Оптовый,2023-03-07 17:54:00,2023-03-08 20:54:00,11.0,Весна,Весна
1401.08,778,22,9,B2C,Физическое лицо,Одежда,Мужская,Москва,Москва,Розничный,2023-05-14 14:22:00,2023-05-15 12:22:00,4.5,Весна,Весна
1401.71,796,59,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Москва,Розничный,2023-02-11 00:53:00,2023-02-13 11:53:00,157.8,Зима,Зима
1402.05,773,11,10,B2C,Физическое лицо,Одежда,Женская,Казань,Екатеринбург,Оптовый,2023-10-17 14:31:00,2023-10-18 01:31:00,6.0,Осень,Осень
1404.43,797,31,9,B2B,Юридическое лицо,Электроника,Мобильные устройства,Казань,Москва,Розничный,2023-01-18 00:48:00,2023-01-19 07:48:00,1.53,Зима,Зима
1404.7,946,49,4,B2C,Юридическое лицо,Одежда,Женская,Сочи,Владивосток,Розничный,2023-01-06 14:36:00,2023-01-08 15:36:00,1.32,Зима,Зима
1405.12,790,4,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Санкт-Петербург,Розничный,2023-02-28 00:23:00,2023-02-28 04:23:00,700.0,Зима,Зима
1405.84,850,4,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Краснодар,Розничный,2023-12-15 06:42:00,2023-12-15 10:42:00,0.09,Зима,Зима
1407.36,973,24,6,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-08-22 15:38:00,2023-08-23 15:38:00,13.2,Лето,Лето
1407.54,802,57,10,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Москва,Розничный,2023-12-09 14:15:00,2023-12-11 23:15:00,3.3000000000000003,Зима,Зима
1407.65,744,62,5,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Санкт-Петербург,Оптовый,2024-01-02 04:47:00,2024-01-04 18:47:00,11.0,Зима,Зима
1408.36,828,43,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-04-03 04:30:00,2023-04-04 23:30:00,8.82,Весна,Весна
1409.93,965,47,8,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Екатеринбург,Розничный,2023-01-06 08:51:00,2023-01-08 07:51:00,2.0,Зима,Зима
141.09,85,60,1,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Москва,Оптовый,2023-02-04 12:30:00,2023-02-07 00:30:00,0.013,Зима,Зима
141.3,75,19,1,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Казань,Оптовый,2023-11-26 22:16:00,2023-11-27 17:16:00,10.0,Осень,Осень
141.69,81,6,7,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Краснодар,Оптовый,2023-11-04 13:30:00,2023-11-04 19:30:00,1.75,Осень,Осень
1410.72,880,27,9,B2B,Юридическое лицо,Одежда,Мужская,Москва,Новосибирск,Розничный,2023-01-15 17:06:00,2023-01-16 20:06:00,2.7,Зима,Зима
1411.1,797,12,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Казань,Розничный,2023-09-12 18:54:00,2023-09-13 06:54:00,36.0,Осень,Осень
1412.17,922,23,3,B2C,Юридическое лицо,Электроника,Аксессуары,Санкт-Петербург,Санкт-Петербург,Розничный,2023-04-27 14:39:00,2023-04-28 13:39:00,0.039,Весна,Весна
1412.52,818,11,4,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Екатеринбург,Розничный,2023-12-17 21:16:00,2023-12-18 08:16:00,20.0,Зима,Зима
1414.49,756,65,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Казань,Розничный,2023-08-17 11:18:00,2023-08-20 04:18:00,0.75,Лето,Лето
1414.77,837,7,9,VIP,Физическое лицо,Одежда,Унисекс,Казань,Казань,Оптовый,2023-03-27 16:52:00,2023-03-27 23:52:00,5.4,Весна,Весна
1414.87,715,12,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Розничный,2023-07-17 20:37:00,2023-07-18 08:37:00,50.0,Лето,Лето
1416.05,818,45,7,B2C,Физическое лицо,Одежда,Унисекс,Казань,Краснодар,Оптовый,2023-03-04 13:07:00,2023-03-06 10:07:00,2.8000000000000003,Весна,Весна
1416.65,750,61,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Нижний Новгород,Розничный,2023-09-13 20:36:00,2023-09-16 09:36:00,584.0,Осень,Осень
142.14,169,18,6,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Екатеринбург,Розничный,2023-09-01 11:01:00,2023-09-02 05:01:00,1.08,Осень,Осень
142.38,163,1,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-10-06 11:13:00,2023-10-06 12:13:00,12.2,Осень,Осень
1420.19,894,35,6,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Москва,Оптовый,2023-05-10 08:27:00,2023-05-11 19:27:00,13.2,Весна,Весна
1420.94,801,1,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Москва,Калининград,Розничный,2023-06-30 09:56:00,2023-06-30 10:56:00,27.45,Лето,Лето
1421.73,976,66,5,B2B,Юридическое лицо,Одежда,Женская,Нижний Новгород,Москва,Розничный,2023-12-24 13:18:00,2023-12-27 07:18:00,1.65,Зима,Зима
1423.35,856,9,2,B2C,Юридическое лицо,Одежда,Унисекс,Сочи,Сочи,Розничный,2023-10-11 20:05:00,2023-10-12 05:05:00,0.8,Осень,Осень
1425.41,746,31,2,B2B,Физическое лицо,Одежда,Женская,Нижний Новгород,Нижний Новгород,Розничный,2023-03-23 08:37:00,2023-03-24 15:37:00,0.6,Весна,Весна
1425.59,770,54,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Краснодар,Розничный,2023-12-24 07:58:00,2023-12-26 13:58:00,420.0,Зима,Зима
1425.73,894,61,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Москва,Розничный,2023-01-23 19:13:00,2023-01-26 08:13:00,27.45,Зима,Зима
1426.13,842,36,6,B2C,Юридическое лицо,Одежда,Мужская,Новосибирск,Санкт-Петербург,Розничный,2023-05-20 23:24:00,2023-05-22 11:24:00,1.7999999999999998,Весна,Весна
1429.6,911,63,5,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Нижний Новгород,Розничный,2023-11-27 02:06:00,2023-11-29 17:06:00,1.5,Осень,Осень
143.77,93,47,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Сочи,Розничный,2023-12-22 02:08:00,2023-12-24 01:08:00,17.5,Зима,Зима
1431.52,876,26,6,B2B,Юридическое лицо,Одежда,Мужская,Казань,Краснодар,Оптовый,2023-08-07 00:54:00,2023-08-08 02:54:00,4.199999999999999,Лето,Лето
1431.58,986,25,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-09-22 20:20:00,2023-09-23 21:20:00,3.5,Осень,Осень
1435.04,840,69,9,B2B,Физическое лицо,Одежда,Женская,Нижний Новгород,Екатеринбург,Розничный,2023-05-30 20:39:00,2023-06-02 17:39:00,2.7,Весна,Лето
1435.49,790,58,10,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Краснодар,Розничный,2023-07-05 11:08:00,2023-07-07 21:08:00,2.5,Лето,Лето
1436.15,752,3,4,B2B,Юридическое лицо,Бытовая техника,Малая техника,Казань,Казань,Оптовый,2023-06-13 01:34:00,2023-06-13 04:34:00,3.92,Лето,Лето
1437.72,863,3,3,B2C,Физическое лицо,Одежда,Мужская,Казань,Калининград,Оптовый,2023-06-19 20:20:00,2023-06-19 23:20:00,1.5,Лето,Лето
1439.28,920,69,7,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Москва,Розничный,2023-03-01 08:06:00,2023-03-04 05:06:00,4.9,Весна,Весна
144.03,271,42,10,B2C,Юридическое лицо,Одежда,Мужская,Новосибирск,Казань,Розничный,2023-05-15 05:06:00,2023-05-16 23:06:00,7.0,Весна,Весна
144.13,90,69,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Санкт-Петербург,Розничный,2023-11-30 05:39:00,2023-12-03 02:39:00,5.88,Осень,Зима
144.2,162,45,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Калининград,Розничный,2023-10-09 04:18:00,2023-10-11 01:18:00,600.0,Осень,Осень
144.34,79,51,7,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Сочи,Москва,Розничный,2023-03-11 04:28:00,2023-03-13 07:28:00,420.0,Весна,Весна
144.5,227,8,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Москва,Розничный,2023-07-22 21:29:00,2023-07-23 05:29:00,131.5,Лето,Лето
144.59,249,13,8,B2C,Юридическое лицо,Электроника,Аксессуары,Казань,Калининград,Розничный,2023-08-15 00:20:00,2023-08-15 13:20:00,2.0,Лето,Лето
144.74,166,9,8,B2C,Физическое лицо,Одежда,Женская,Казань,Санкт-Петербург,Оптовый,2023-11-27 11:31:00,2023-11-27 20:31:00,2.4,Осень,Осень
1440.51,930,69,4,VIP,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Новосибирск,Розничный,2023-03-16 03:01:00,2023-03-19 00:01:00,105.2,Весна,Весна
1440.84,921,48,9,B2B,Физическое лицо,Электроника,Компьютеры,Москва,Нижний Новгород,Розничный,2023-04-25 20:06:00,2023-04-27 20:06:00,90.0,Весна,Весна
1441.74,935,59,9,VIP,Физическое лицо,Одежда,Женская,Москва,Новосибирск,Розничный,2023-10-22 16:29:00,2023-10-25 03:29:00,2.7,Осень,Осень
1442.22,773,65,9,B2C,Физическое лицо,Одежда,Мужская,Казань,Калининград,Оптовый,2023-01-28 16:41:00,2023-01-31 09:41:00,6.3,Зима,Зима
1442.81,858,36,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Краснодар,Розничный,2023-03-29 04:52:00,2023-03-30 16:52:00,1.7000000000000002,Весна,Весна
1442.89,782,54,4,B2C,Физическое лицо,Одежда,Женская,Сочи,Калининград,Розничный,2023-01-23 16:42:00,2023-01-25 22:42:00,1.32,Зима,Зима
1445.85,880,62,7,VIP,Физическое лицо,Электроника,Аксессуары,Сочи,Краснодар,Розничный,2023-08-17 23:37:00,2023-08-20 13:37:00,1.75,Лето,Лето
1445.98,793,27,5,B2C,Физическое лицо,Одежда,Женская,Сочи,Сочи,Розничный,2023-03-03 07:30:00,2023-03-04 10:30:00,1.5,Весна,Весна
1446.08,922,44,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Москва,Розничный,2023-02-27 01:43:00,2023-02-28 21:43:00,280.0,Зима,Зима
1446.57,786,30,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Екатеринбург,Оптовый,2023-08-11 15:46:00,2023-08-12 21:46:00,5.88,Лето,Лето
1447.07,989,52,4,B2C,Юридическое лицо,Одежда,Унисекс,Сочи,Краснодар,Розничный,2023-08-28 23:10:00,2023-08-31 03:10:00,1.6,Лето,Лето
145.19,133,15,9,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Санкт-Петербург,Розничный,2023-02-02 01:37:00,2023-02-02 16:37:00,90.0,Зима,Зима
145.35,110,16,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-11-01 13:18:00,2023-11-02 05:18:00,45.0,Осень,Осень
145.42,223,50,8,VIP,Юридическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-12-04 21:12:00,2023-12-06 23:12:00,560.0,Зима,Зима
145.43,147,59,7,VIP,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Сочи,Розничный,2023-11-17 06:33:00,2023-11-19 17:33:00,511.0,Осень,Осень
145.93,154,50,8,B2C,Юридическое лицо,Одежда,Женская,Казань,Екатеринбург,Оптовый,2023-10-10 13:26:00,2023-10-12 15:26:00,2.64,Осень,Осень
1450.25,813,36,10,B2B,Юридическое лицо,Одежда,Унисекс,Сочи,Сочи,Розничный,2023-12-01 14:11:00,2023-12-03 02:11:00,6.0,Зима,Зима
1450.43,880,50,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Санкт-Петербург,Розничный,2023-06-03 23:46:00,2023-06-06 01:46:00,0.51,Лето,Лето
1452.68,972,34,9,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Владивосток,Розничный,2023-02-16 22:12:00,2023-02-18 08:12:00,2.25,Зима,Зима
1453.75,848,7,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Оптовый,2023-05-02 21:25:00,2023-05-03 04:25:00,0.98,Весна,Весна
1454.97,807,38,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-02-15 15:16:00,2023-02-17 05:16:00,300.0,Зима,Зима
1456.23,880,61,9,VIP,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Оптовый,2023-04-02 22:57:00,2023-04-05 11:57:00,3.6,Весна,Весна
1457.24,736,65,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Казань,Розничный,2023-02-22 03:44:00,2023-02-24 20:44:00,438.0,Зима,Зима
1457.37,805,70,8,B2C,Юридическое лицо,Одежда,Мужская,Нижний Новгород,Нижний Новгород,Розничный,2023-11-14 02:51:00,2023-11-17 00:51:00,5.6,Осень,Осень
1457.56,897,32,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Краснодар,Розничный,2023-01-29 11:14:00,2023-01-30 19:14:00,21.0,Зима,Зима
1458.28,906,66,9,B2B,Физическое лицо,Одежда,Унисекс,Новосибирск,Екатеринбург,Розничный,2023-09-06 15:21:00,2023-09-09 09:21:00,5.4,Осень,Осень
1458.48,970,38,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Екатеринбург,Розничный,2023-11-27 18:53:00,2023-11-29 08:53:00,2.94,Осень,Осень
1458.71,937,64,6,B2C,Физическое лицо,Одежда,Женская,Сочи,Екатеринбург,Розничный,2023-10-11 03:52:00,2023-10-13 19:52:00,3.6,Осень,Осень
146.02,240,66,6,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Новосибирск,Розничный,2023-04-30 20:19:00,2023-05-03 14:19:00,1.5,Весна,Весна
146.06,74,23,7,B2B,Юридическое лицо,Спорттовары,Тренажеры,Казань,Владивосток,Оптовый,2023-03-14 10:00:00,2023-03-15 09:00:00,511.0,Весна,Весна
146.31,280,44,2,B2C,Физическое лицо,Одежда,Женская,Москва,Нижний Новгород,Розничный,2023-08-15 09:36:00,2023-08-17 05:36:00,1.2,Лето,Лето
146.59,76,35,7,B2C,Юридическое лицо,Электроника,Мобильные устройства,Казань,Краснодар,Оптовый,2023-03-04 15:51:00,2023-03-06 02:51:00,1.1900000000000002,Весна,Весна
146.9,103,53,1,B2B,Юридическое лицо,Электроника,Аксессуары,Казань,Нижний Новгород,Розничный,2023-04-25 19:55:00,2023-04-28 00:55:00,0.25,Весна,Весна
1461.56,784,35,5,B2C,Юридическое лицо,Одежда,Женская,Новосибирск,Владивосток,Розничный,2023-05-17 23:15:00,2023-05-19 10:15:00,1.65,Весна,Весна
1462.62,747,9,2,VIP,Физическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Розничный,2023-06-03 05:17:00,2023-06-03 14:17:00,1.96,Лето,Лето
1468.26,871,40,3,B2C,Физическое лицо,Одежда,Мужская,Сочи,Казань,Розничный,2023-12-22 13:58:00,2023-12-24 05:58:00,0.8999999999999999,Зима,Зима
147.3,285,8,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Екатеринбург,Розничный,2023-01-05 17:58:00,2023-01-06 01:58:00,6.859999999999999,Зима,Зима
147.71,150,14,1,B2C,Физическое лицо,Одежда,Унисекс,Казань,Сочи,Розничный,2023-03-29 13:47:00,2023-03-30 03:47:00,0.18,Весна,Весна
147.84,139,39,6,B2B,Физическое лицо,Одежда,Мужская,Сочи,Калининград,Розничный,2023-09-21 04:24:00,2023-09-22 19:24:00,3.0,Осень,Осень
